player,pos_x,age_x,team_id_x,g_x,gs_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg,pos_y,age_y,team_id_y,g_y,mp_y,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,pos_x,age_x,team_id_x,g_x,gs_y,mp_per_g,fg_per_g,fga_per_g,fg_pct_y,fg3_per_g,fg3a_per_g,fg3_pct_y,fg2_per_g,fg2a_per_g,fg2_pct_y,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,pos_y,age_y,team_id_y,g_y,gs,mp,fg_per_mp,fga_per_mp,fg_pct,fg3_per_mp,fg3a_per_mp,fg3_pct,fg2_per_mp,fg2a_per_mp,fg2_pct,ft_per_mp,fta_per_mp,ft_pct,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,MIN,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,,0.8,0.6,1.3,.097,,2.6,-1.6,1.0,0.5,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,MIN,18,18,661,9.9,24.3,.408,0.6,3.1,.205,9.3,21.1,.438,5.0,6.9,.724,1.4,3.6,4.9,13.3,2.3,0.4,4.4,3.5,25.4,,101,103,PG,21,NJN,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,,3.8,0.2,4.0,.155,,6.5,-4.3,2.2,1.3,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,TOT,49,49,38.7,7.7,18.0,.428,1.3,4.0,.335,6.4,14.0,.455,.465,4.5,5.7,.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,MIN,18,18,36.7,6.9,16.9,.408,0.4,2.2,.205,6.4,14.7,.438,.421,3.5,4.8,.724,0.9,2.5,3.4,9.3,1.6,0.3,3.1,2.4,17.7,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,TOT,49,49,1895,7.2,16.8,.428,1.3,3.7,.335,5.9,13.0,.455,4.2,5.3,.799,0.7,2.0,2.7,8.3,1.1,0.2,3.1,2.4,19.8,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,MIN,18,18,661,6.8,16.6,.408,0.4,2.1,.205,6.3,14.4,.438,3.4,4.7,.724,0.9,2.5,3.4,9.1,1.6,0.3,3.0,2.4,17.4,0.0,0.0
Stephon Marbury,PG,21,NJN,31,31,1234,10.8,24.6,.439,2.5,6.7,.367,8.3,17.9,.466,6.8,8.1,.832,0.9,2.6,3.4,11.5,1.3,0.1,4.6,3.4,30.8,,111,109,PG,21,TOT,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,,4.5,0.8,5.3,.134,,5.1,-3.3,1.8,1.8,PG,21,NJN,31,31,39.8,8.2,18.7,.439,1.9,5.1,.367,6.3,13.6,.466,.489,5.1,6.2,.832,0.6,1.9,2.6,8.7,1.0,0.1,3.5,2.6,23.4,PG,21,NJN,31,31,1234,7.4,16.9,.439,1.7,4.6,.367,5.7,12.3,.466,4.6,5.6,.832,0.6,1.8,2.3,7.9,0.9,0.1,3.2,2.4,21.2,0.0,0.0
