player,pos_x,age_x,team_id_x,g_x,gs_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg,pos_y,age_y,team_id_y,g_y,mp_y,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,pos_x,age_x,team_id_x,g_x,gs_y,mp_per_g,fg_per_g,fga_per_g,fg_pct_y,fg3_per_g,fg3a_per_g,fg3_pct_y,fg2_per_g,fg2a_per_g,fg2_pct_y,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,pos_y,age_y,team_id_y,g_y,gs,mp,fg_per_mp,fga_per_mp,fg_pct,fg3_per_mp,fg3a_per_mp,fg3_pct,fg2_per_mp,fg2a_per_mp,fg2_pct,ft_per_mp,fta_per_mp,ft_pct,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,CHI,27,473,9.8,.412,.063,.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,,-0.3,0.4,0.2,.019,,-4.0,-1.3,-5.3,-0.4,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,TOT,70,31,18.9,2.4,5.7,.426,0.1,0.2,.235,2.4,5.4,.434,.431,1.2,1.5,.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,TOT,70,31,18.9,2.4,5.7,.426,0.1,0.2,.235,2.4,5.4,.434,.431,1.2,1.5,.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,TOT,70,31,18.9,2.4,5.7,.426,0.1,0.2,.235,2.4,5.4,.434,.431,1.2,1.5,.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,CHI,27,18,17.5,1.8,5.3,.345,0.0,0.3,.000,1.8,4.9,.368,.345,1.2,1.4,.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0,0.0,0.0
Steve Colter,PG,24,PHI,43,13,849,7.0,14.8,.471,0.2,0.5,.500,6.7,14.4,.470,2.8,4.0,.721,0.8,3.0,3.8,6.7,2.1,0.3,2.2,3.5,17.0,,110,111,PG,24,PHI,43,849,12.6,.514,.031,.267,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,,0.9,0.6,1.5,.084,,-1.2,-1.5,-2.7,-0.1,PG,24,PHI,43,13,19.7,2.8,5.9,.471,0.1,0.2,.500,2.7,5.7,.470,.478,1.1,1.6,.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4,0.0,0.0
Darwin Cook,SG,28,WSB,82,2,1420,8.9,21.0,.426,0.1,0.8,.087,8.9,20.2,.439,2.8,3.5,.796,1.6,3.3,4.9,5.1,3.3,0.6,3.2,4.6,20.7,,97,107,SG,28,WSB,82,1420,12.5,.460,.037,.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,,-0.5,1.7,1.2,.040,,-1.9,0.2,-1.7,0.1,SG,28,WSB,82,2,17.3,3.2,7.6,.426,0.0,0.3,.087,3.2,7.3,.439,.428,1.0,1.3,.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5,SG,28,WSB,82,2,1420,6.7,15.8,.426,0.1,0.6,.087,6.7,15.2,.439,2.1,2.6,.796,1.2,2.5,3.7,3.8,2.5,0.4,2.4,3.4,15.6,0.0,0.0
Michael Cooper,SG,30,LAL,82,2,2253,6.8,15.4,.438,1.9,4.8,.385,4.9,10.6,.461,2.6,3.1,.851,1.2,4.1,5.3,7.8,1.6,0.9,2.1,4.2,18.0,,117,108,SG,30,LAL,82,2253,14.0,.536,.314,.201,3.1,9.0,6.3,20.6,1.6,1.1,11.3,16.3,,3.8,2.3,6.1,.131,,1.4,-0.2,1.2,1.8,SG,30,LAL,82,2,27.5,3.9,9.0,.438,1.1,2.8,.385,2.8,6.2,.461,.498,1.5,1.8,.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,SG,30,LAL,82,2,2253,5.1,11.8,.438,1.4,3.7,.385,3.7,8.1,.461,2.0,2.4,.851,0.9,3.1,4.1,6.0,1.2,0.7,1.6,3.2,13.7,0.0,0.0
Wayne Cooper,C,30,DEN,69,64,1561,6.8,15.2,.448,0.0,0.1,.000,6.8,15.1,.451,2.3,3.2,.725,4.7,9.0,13.7,2.0,0.4,2.9,2.3,7.4,15.9,,102,109,C,30,DEN,69,1561,11.3,.480,.006,.208,10.2,22.3,15.9,5.5,0.4,3.7,12.0,16.0,,0.4,1.6,2.0,.060,,-3.6,0.2,-3.4,-0.5,C,30,DEN,69,64,22.6,3.4,7.6,.448,0.0,0.0,.000,3.4,7.6,.451,.448,1.1,1.6,.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0,C,30,DEN,69,64,1561,5.4,12.1,.448,0.0,0.1,.000,5.4,12.0,.451,1.8,2.5,.725,3.7,7.2,10.9,1.6,0.3,2.3,1.8,5.9,12.7,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0,,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,CLE,32,0,438,3.5,9.6,.368,0.1,0.3,.250,3.5,9.3,.372,3.5,4.7,.737,3.0,4.9,7.9,1.4,1.4,0.2,1.6,3.9,10.6,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,SAS,31,15,23.6,3.6,8.5,.428,0.0,0.0,,3.6,8.5,.428,.428,1.6,2.2,.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,SAS,31,15,23.6,3.6,8.5,.428,0.0,0.0,,3.6,8.5,.428,.428,1.6,2.2,.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0,,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,SAS,31,15,23.6,3.6,8.5,.428,0.0,0.0,,3.6,8.5,.428,.428,1.6,2.2,.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,SF,24,CLE,32,0,438,3.5,9.6,.368,0.1,0.3,.250,3.5,9.3,.372,3.5,4.7,.737,3.0,4.9,7.9,1.4,1.4,0.2,1.6,3.9,10.6,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,CLE,32,0,13.7,1.3,3.7,.368,0.0,0.1,.250,1.3,3.5,.372,.372,1.3,1.8,.737,1.1,1.9,3.0,0.5,0.5,0.1,0.6,1.5,4.0,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,CLE,32,0,13.7,1.3,3.7,.368,0.0,0.1,.250,1.3,3.5,.372,.372,1.3,1.8,.737,1.1,1.9,3.0,0.5,0.5,0.1,0.6,1.5,4.0,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0,,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,,0.1,1.1,1.2,.048,,-2.6,-0.1,-2.7,-0.2,SF,24,CLE,32,0,13.7,1.3,3.7,.368,0.0,0.1,.250,1.3,3.5,.372,.372,1.3,1.8,.737,1.1,1.9,3.0,0.5,0.5,0.1,0.6,1.5,4.0,SF,24,CLE,32,0,438,3.5,9.6,.368,0.1,0.3,.250,3.5,9.3,.372,3.5,4.7,.737,3.0,4.9,7.9,1.4,1.4,0.2,1.6,3.9,10.6,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,SAS,31,732,11.6,.469,.000,.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,,0.1,0.5,0.6,.040,,-1.9,0.0,-1.9,0.0,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,SAS,31,732,11.6,.469,.000,.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,,0.1,0.5,0.6,.040,,-1.9,0.0,-1.9,0.0,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0,,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,SAS,31,732,11.6,.469,.000,.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,,0.1,0.5,0.6,.040,,-1.9,0.0,-1.9,0.0,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,SF,24,CLE,32,0,438,3.5,9.6,.368,0.1,0.3,.250,3.5,9.3,.372,3.5,4.7,.737,3.0,4.9,7.9,1.4,1.4,0.2,1.6,3.9,10.6,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,SAS,31,732,11.6,.469,.000,.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,,0.1,0.5,0.6,.040,,-1.9,0.0,-1.9,0.0,SF,24,SAS,31,15,23.6,3.6,8.5,.428,0.0,0.0,,3.6,8.5,.428,.428,1.6,2.2,.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4,0.0,0.0
Tyrone Corbin,SF,24,TOT,63,15,1170,6.3,15.4,.409,0.0,0.2,.250,6.3,15.2,.411,3.7,5.0,.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100,109,SF,24,SAS,31,732,11.6,.469,.000,.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,,0.1,0.5,0.6,.040,,-1.9,0.0,-1.9,0.0,SF,24,SAS,31,15,23.6,3.6,8.5,.428,0.0,0.0,,3.6,8.5,.428,.428,1.6,2.2,.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0,,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5,0.0,0.0
