pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SG,25,CLE,7,0,47,6.8,13.6,.500,2.3,4.5,.500,4.5,9.1,.500,0.0,3.4,.000,1.1,4.5,5.7,5.7,0.0,0.0,5.7,5.7,15.9,,83,106
PF,21,SAS,82,82,3204,12.0,21.8,.549,0.0,0.2,.000,12.0,21.6,.553,5.4,8.2,.662,4.6,11.9,16.6,3.8,0.9,3.5,4.7,4.3,29.3,,108,95
SG,31,WAS,42,0,547,7.2,16.7,.429,1.5,4.4,.348,5.6,12.3,.457,5.0,5.6,.881,2.4,4.8,7.2,1.5,1.6,0.0,2.8,4.1,20.8,,106,107
PG,24,BOS,52,7,623,7.7,17.8,.431,0.2,0.8,.300,7.4,17.0,.437,7.3,9.2,.793,1.7,2.9,4.5,11.5,4.2,0.1,5.5,5.7,22.9,,105,104
SG,32,VAN,81,20,1968,8.6,19.6,.439,1.1,3.2,.333,7.6,16.5,.460,4.8,5.7,.837,1.6,4.1,5.7,5.3,2.3,0.7,3.5,4.8,23.1,,104,112
SG,32,TOT,39,5,487,6.2,18.1,.345,0.7,1.6,.400,5.6,16.4,.340,3.3,3.8,.857,2.2,3.7,5.9,4.3,2.8,0.1,3.3,3.1,16.4,,91,107
SG,32,NJN,27,5,352,5.5,15.9,.349,0.6,1.6,.364,4.9,14.2,.347,1.9,2.2,.867,1.6,3.4,5.1,3.9,3.1,0.0,3.0,3.0,13.6,,88,107
SG,32,ORL,12,0,135,8.2,24.1,.339,0.8,1.6,.500,7.3,22.4,.327,6.9,8.2,.850,3.7,4.5,8.2,5.3,2.0,0.4,4.1,3.3,24.1,,95,106
PG,25,UTA,82,18,1726,7.1,16.2,.441,1.5,3.7,.407,5.6,12.5,.451,4.0,4.6,.852,0.8,4.4,5.2,10.8,1.7,0.4,5.0,5.7,19.7,,104,108
SF,34,HOU,73,59,1988,5.5,12.1,.452,1.5,5.0,.291,4.0,7.1,.566,3.8,4.6,.833,1.0,3.1,4.1,5.9,2.1,0.2,2.7,3.1,16.2,,114,111
SF,29,SAS,36,36,1012,6.5,16.3,.403,1.8,4.8,.378,4.7,11.4,.413,3.0,4.2,.718,0.9,5.8,6.7,3.3,1.3,0.8,3.1,4.9,17.9,,96,102
SF,37,SEA,79,0,1939,9.6,19.3,.497,3.5,7.6,.464,6.1,11.7,.519,3.1,3.9,.782,1.4,3.7,5.1,2.5,1.7,0.1,2.0,3.5,25.7,,118,108
SF,27,DEN,27,3,344,9.6,17.3,.559,0.0,0.6,.000,9.6,16.7,.579,6.2,9.8,.635,4.2,3.6,7.8,2.8,3.0,0.6,3.0,8.2,25.5,,114,112
SF,27,DEN,76,71,2575,8.5,20.9,.407,1.2,4.2,.284,7.3,16.8,.438,4.3,5.3,.805,3.0,8.3,11.3,4.4,1.4,1.0,3.6,4.7,22.5,,99,111
PF,30,BOS,33,8,447,4.6,8.1,.571,0.0,0.0,,4.6,8.1,.571,2.3,3.9,.588,6.0,6.6,12.5,3.6,2.3,3.6,3.2,10.4,11.5,,109,102
SF,24,TOT,72,1,893,7.5,18.9,.394,1.8,5.3,.333,5.7,13.7,.418,2.8,3.5,.807,3.0,5.3,8.3,3.3,1.8,0.8,2.3,6.1,19.5,,104,106
SF,24,ORL,44,0,561,7.6,20.2,.374,1.2,4.4,.267,6.4,15.8,.404,3.9,4.7,.833,3.0,5.3,8.3,3.0,2.2,0.8,2.4,5.6,20.2,,100,104
SF,24,NJN,28,1,332,7.3,16.8,.434,2.7,6.7,.405,4.6,10.2,.453,1.0,1.4,.667,2.9,5.4,8.3,3.8,1.1,0.8,2.2,7.0,18.3,,112,109
C,35,NYK,26,26,848,13.0,25.9,.504,0.0,0.1,.000,13.0,25.7,.506,8.6,11.9,.720,3.8,13.2,17.0,1.8,1.0,3.7,4.9,4.7,34.7,,103,94
C,28,CHH,27,2,169,5.4,16.8,.321,0.6,2.9,.222,4.8,14.0,.341,9.8,12.4,.795,5.1,5.1,10.2,1.6,3.2,1.3,2.9,7.3,21.3,,104,103
PF,23,MIL,45,2,450,4.6,10.6,.433,0.5,1.5,.308,4.1,9.1,.455,2.4,4.9,.488,5.3,9.3,14.7,1.9,3.0,2.0,2.5,7.9,12.1,,100,100
SF,32,GSW,50,5,461,4.7,12.6,.369,0.0,0.7,.000,4.7,12.0,.390,1.4,2.5,.545,2.8,2.5,5.4,3.0,2.4,0.7,2.0,5.7,10.7,,87,108
PF,31,CLE,69,3,1034,5.8,14.8,.395,1.7,5.1,.333,4.1,9.7,.428,1.7,2.1,.800,1.2,4.7,5.9,3.0,1.3,0.9,2.7,6.1,15.0,,93,102
SF,24,DAL,82,82,3394,10.6,23.7,.449,1.4,3.8,.357,9.2,19.8,.466,5.1,6.5,.784,2.4,4.5,6.9,6.4,2.1,0.5,3.4,2.6,27.7,,107,109
PG,23,LAL,82,36,1760,4.8,11.0,.434,0.9,2.4,.383,3.9,8.7,.448,3.4,4.4,.757,1.1,4.5,5.6,9.7,2.2,0.1,3.5,3.7,13.8,,109,106
PF,21,DEN,80,23,1811,8.2,18.1,.452,0.0,0.1,.333,8.1,18.0,.452,7.8,10.0,.776,5.4,7.9,13.2,2.2,1.3,0.9,4.6,9.3,24.1,,102,112
C,29,UTA,78,49,1446,6.9,15.6,.445,0.1,0.3,.222,6.8,15.2,.450,2.5,3.2,.770,3.2,7.0,10.2,1.9,0.6,1.0,2.5,7.0,16.4,,99,108
SF,28,LAL,82,82,2709,6.9,14.6,.471,1.6,5.0,.325,5.2,9.6,.547,3.2,4.4,.743,1.5,5.3,6.8,5.2,1.9,0.9,3.8,5.9,18.6,,105,105
C,22,GSW,55,1,656,5.5,13.6,.406,0.0,0.1,.000,5.5,13.5,.408,2.2,5.0,.435,5.8,8.9,14.7,1.1,1.0,4.2,4.0,7.5,13.2,,82,102
C,23,GSW,57,1,613,7.4,17.6,.420,0.0,0.3,.000,7.4,17.2,.428,4.7,6.9,.688,5.2,11.6,16.8,0.9,0.5,1.4,3.2,7.6,19.4,,96,104
PF,27,SAC,52,1,1094,9.1,18.6,.490,0.0,0.3,.143,9.0,18.2,.496,5.2,7.7,.679,3.8,7.3,11.1,3.0,0.9,0.7,3.0,2.7,23.5,,106,108
PG,22,TOR,38,0,293,4.1,12.4,.329,0.7,2.5,.286,3.4,9.9,.339,0.5,1.2,.429,1.2,3.0,4.2,8.0,3.7,0.7,4.4,8.8,9.4,,77,110
PF,21,MIN,82,82,3222,10.2,20.8,.491,0.0,0.3,.188,10.2,20.5,.495,3.9,5.3,.738,3.6,9.1,12.6,5.6,2.2,2.4,3.1,3.6,24.4,,109,103
C,31,DEN,82,82,2632,4.9,11.5,.428,0.0,0.0,,4.9,11.5,.428,2.3,3.6,.648,4.6,8.5,13.1,1.8,1.2,2.7,1.7,4.0,12.2,,102,110
SG,23,DEN,28,0,225,5.2,15.5,.338,1.2,3.3,.357,4.0,12.1,.333,4.5,5.9,.760,0.7,3.8,4.5,6.7,1.7,0.2,3.6,5.2,16.2,,92,115
PF,30,NJN,57,16,1359,9.6,21.1,.455,0.0,0.2,.250,9.6,21.0,.457,6.2,10.3,.600,4.6,8.4,13.0,2.1,2.0,1.1,3.8,5.9,25.5,,101,104
PG,24,SAS,62,2,685,4.4,13.4,.331,1.0,3.2,.300,3.5,10.2,.341,2.2,4.4,.500,1.5,3.8,5.3,5.9,2.9,1.0,3.3,7.5,12.0,,84,99
C,28,CHH,78,42,1839,10.5,20.7,.505,0.0,0.3,.091,10.4,20.4,.511,4.9,6.9,.712,5.7,9.5,15.2,2.3,2.0,2.5,3.2,5.6,25.8,,109,101
SF,29,NJN,81,81,2733,8.1,18.8,.429,0.5,1.9,.257,7.6,16.8,.449,4.3,6.3,.688,2.2,5.4,7.5,3.9,3.0,1.2,2.4,5.2,21.0,,106,105
PF,33,MIL,82,25,2114,8.2,17.0,.484,0.0,0.1,.000,8.2,16.9,.487,6.7,8.4,.802,3.7,7.4,11.1,2.6,1.6,0.9,3.7,4.5,23.2,,108,105
PG,26,DEN,82,32,2212,6.5,15.4,.423,1.5,4.0,.384,5.0,11.4,.436,3.6,4.5,.806,1.0,2.6,3.6,6.7,2.1,0.2,2.1,3.6,18.2,,111,115
SG,27,CLE,6,0,56,6.7,11.4,.583,0.0,2.9,.000,6.7,8.6,.778,1.9,1.9,1.000,0.0,1.0,1.0,5.7,1.0,0.0,9.5,6.7,15.3,,73,107
SF,25,POR,61,49,1921,7.9,15.5,.508,0.0,0.0,.000,7.9,15.4,.509,4.7,6.3,.750,5.5,9.9,15.4,2.4,1.2,1.2,3.1,5.1,20.5,,112,101
PG,32,POR,22,2,359,6.4,13.8,.462,1.0,2.8,.368,5.3,11.0,.486,1.8,2.1,.857,1.2,5.9,7.1,12.5,2.5,0.3,3.6,4.5,15.6,,112,102
SF,32,WAS,65,8,895,4.4,11.4,.383,0.1,0.4,.167,4.3,11.1,.389,1.1,1.8,.633,3.5,6.3,9.8,2.3,1.3,0.9,1.5,5.5,9.9,,94,106
C,32,ORL,76,76,2803,7.7,16.8,.459,0.0,0.1,.000,7.7,16.7,.462,2.7,3.9,.678,4.5,7.7,12.1,3.4,1.6,1.6,1.7,3.5,18.1,,109,103
SG,22,ATL,30,3,472,8.9,23.4,.381,2.1,5.3,.391,6.8,18.1,.378,6.4,7.5,.846,1.0,4.2,5.2,3.9,1.7,1.3,3.5,8.5,26.3,,102,106
SG,32,TOT,5,0,34,6.2,17.1,.364,3.1,9.3,.333,3.1,7.8,.400,0.0,0.0,,0.0,6.2,6.2,3.1,3.1,0.0,6.2,10.9,15.6,,66,103
SG,32,CHH,1,0,11,0.0,19.5,.000,0.0,14.6,.000,0.0,4.9,.000,0.0,0.0,,0.0,0.0,0.0,4.9,0.0,0.0,9.8,0.0,0.0,,10,115
SG,32,GSW,4,0,23,9.1,16.0,.571,4.6,6.8,.667,4.6,9.1,.500,0.0,0.0,,0.0,9.1,9.1,2.3,4.6,0.0,4.6,16.0,22.8,,106,98
PF,34,DAL,82,68,2649,4.9,10.8,.453,0.0,0.1,.000,4.9,10.7,.457,2.3,3.3,.716,4.4,9.0,13.5,2.5,1.6,0.5,1.4,3.2,12.1,,110,106
PG,27,MIL,21,0,124,2.1,9.9,.217,0.0,0.9,.000,2.1,9.0,.238,6.4,8.6,.750,0.4,2.6,3.0,6.9,1.7,0.0,3.4,4.7,10.7,,86,109
SF,23,SAC,9,0,34,6.1,21.5,.286,6.1,18.4,.333,0.0,3.1,.000,3.1,3.1,1.000,0.0,6.1,6.1,0.0,4.6,1.5,4.6,9.2,21.5,,82,100
SF,28,MIN,41,41,1582,10.5,20.8,.502,0.1,0.6,.118,10.4,20.3,.513,6.0,7.3,.821,3.5,8.2,11.7,5.5,2.0,0.7,3.6,3.3,27.0,,112,106
C,34,NJN,16,0,51,5.2,18.6,.278,0.0,1.0,.000,5.2,17.6,.294,12.4,21.7,.571,5.2,10.3,15.5,0.0,0.0,1.0,4.1,9.3,22.7,,87,107
SF,24,WAS,71,3,635,4.5,8.6,.529,0.0,0.0,,4.5,8.6,.529,2.9,6.1,.473,5.9,4.9,10.8,1.3,1.7,2.1,3.0,9.7,11.9,,101,105
PF,30,MIN,57,2,1140,5.8,11.2,.516,0.0,0.0,.000,5.8,11.1,.518,4.2,6.0,.697,4.5,7.8,12.3,1.6,0.7,0.8,2.2,5.8,15.7,,114,108
SF,29,BOS,8,0,26,5.9,11.9,.500,0.0,0.0,,5.9,11.9,.500,0.0,0.0,,5.9,5.9,11.9,2.0,4.0,2.0,5.9,15.8,11.9,,81,100
SG,26,ORL,19,15,625,9.1,24.1,.377,1.3,4.4,.300,7.8,19.7,.395,7.9,10.4,.763,0.7,6.0,6.7,6.0,2.5,1.3,4.1,4.0,27.4,,99,103
PG,31,MIA,81,81,3031,10.0,23.3,.431,2.8,8.0,.351,7.3,15.4,.472,4.6,5.9,.781,0.9,4.5,5.4,12.1,2.4,0.3,4.0,3.6,27.5,,113,103
SG,36,ORL,66,45,1761,7.1,17.0,.417,1.8,5.1,.360,5.2,11.8,.442,1.7,2.5,.696,0.7,2.5,3.2,7.3,2.3,0.3,3.2,4.4,17.7,,101,107
PG,34,CHI,82,82,2284,6.9,15.7,.441,0.4,2.0,.190,6.5,13.7,.477,3.8,5.1,.750,2.5,4.3,6.8,5.7,2.5,1.1,2.1,4.3,18.0,,111,100
PF,24,HOU,58,3,903,7.5,15.5,.485,0.0,0.1,.000,7.5,15.5,.487,5.4,7.1,.754,4.3,7.8,12.1,1.4,0.6,1.6,2.7,6.5,20.4,,109,109
SG,27,NJN,50,0,671,5.4,13.9,.390,0.9,3.1,.308,4.5,10.8,.413,3.2,4.3,.745,1.7,2.4,4.1,3.3,3.3,0.4,1.7,6.1,15.0,,107,107
SG,31,SEA,82,82,2597,5.8,13.1,.440,2.6,6.2,.415,3.2,6.9,.463,3.6,4.2,.868,1.5,5.4,6.9,4.5,3.0,0.3,2.1,3.1,17.7,,119,103
PF,25,ATL,69,33,2000,10.0,20.6,.485,0.1,0.2,.500,9.9,20.5,.485,6.9,10.6,.652,5.5,6.6,12.1,2.0,1.1,1.0,3.0,4.8,27.0,,111,106
SF,22,CLE,82,71,2527,7.4,15.3,.480,0.0,0.1,.000,7.4,15.2,.483,2.9,4.0,.716,1.5,5.4,6.9,3.6,2.0,1.0,3.5,5.0,17.6,,96,100
PF,23,SAC,48,1,737,4.1,10.5,.389,0.0,0.4,.000,4.1,10.2,.403,3.3,4.0,.825,2.3,7.8,10.1,2.9,1.8,0.6,2.2,4.2,11.5,,97,106
PG,29,DET,23,0,65,10.9,21.8,.500,2.5,6.7,.375,8.4,15.1,.556,5.9,5.9,1.000,0.0,1.7,1.7,3.3,0.8,0.0,5.0,7.5,30.1,,108,110
PF,31,SAS,58,1,516,8.0,18.4,.434,0.0,0.1,.000,8.0,18.3,.437,1.9,4.6,.409,2.5,7.0,9.6,2.3,2.0,1.3,4.0,7.5,17.9,,83,99
SF,29,POR,2,0,12,0.0,22.2,.000,0.0,8.9,.000,0.0,13.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,8.9,0.0,4.4,13.3,0.0,,0,93
SF,25,DET,81,81,3294,10.2,22.5,.452,0.0,0.3,.143,10.1,22.1,.457,7.9,10.7,.740,1.5,8.8,10.3,9.1,2.4,0.9,4.7,3.2,28.3,,106,101
PF,29,MIL,57,56,2064,5.4,10.8,.498,0.0,0.0,.000,5.4,10.8,.499,4.0,6.6,.608,5.5,10.2,15.7,2.3,1.7,0.8,2.7,5.9,14.7,,108,103
SG,25,IND,65,1,874,5.3,13.9,.383,2.0,5.3,.376,3.3,8.6,.387,3.7,4.3,.855,0.9,6.8,7.7,2.8,2.5,0.2,1.4,6.3,16.3,,109,101
PF,23,MIL,38,0,530,9.0,22.2,.407,2.9,7.7,.377,6.1,14.5,.424,3.6,5.8,.621,2.7,6.6,9.3,3.3,2.0,0.6,4.9,8.3,24.6,,94,105
SG,34,UTA,80,80,2460,8.7,18.1,.482,1.2,2.8,.441,7.5,15.3,.489,6.2,7.0,.885,1.4,4.5,5.9,7.6,2.4,0.3,2.9,3.8,24.9,,120,107
PF,27,LAL,72,71,2192,4.7,9.8,.476,0.4,2.2,.204,4.2,7.7,.554,2.7,4.0,.692,4.4,8.3,12.7,3.8,2.6,2.2,2.3,5.6,12.5,,114,100
SG,26,NYK,82,82,2848,10.9,24.4,.447,1.6,4.1,.385,9.3,20.3,.460,5.4,6.4,.851,0.8,4.4,5.2,4.1,1.2,0.5,3.8,4.0,28.8,,102,103
PF,24,WAS,64,64,2559,9.5,20.2,.467,0.0,0.0,.000,9.5,20.2,.468,5.3,7.3,.721,3.3,5.9,9.2,4.2,1.7,0.5,3.8,4.6,24.2,,103,106
SF,27,SEA,13,0,53,8.1,21.2,.381,0.0,0.0,,8.1,21.2,.381,9.1,18.2,.500,6.1,6.1,12.1,3.0,3.0,1.0,6.1,13.1,25.2,,87,101
PG,21,UTA,8,0,23,14.0,32.8,.429,0.0,7.0,.000,14.0,25.7,.545,0.0,0.0,,2.3,2.3,4.7,9.4,4.7,0.0,2.3,2.3,28.1,,99,104
PG,27,DET,71,67,2505,6.9,17.9,.383,1.8,5.8,.321,5.0,12.2,.412,3.1,4.3,.740,1.3,4.0,5.4,4.9,2.7,0.2,2.4,3.8,18.7,,101,104
PG,26,TOT,61,3,875,5.5,14.2,.391,0.3,1.3,.227,5.2,12.9,.407,3.5,4.5,.776,0.7,3.2,3.9,10.5,1.4,0.0,5.1,4.7,14.9,,91,113
PG,26,SAC,34,3,417,5.9,14.4,.409,0.5,1.9,.267,5.4,12.5,.430,3.7,4.6,.811,0.9,3.6,4.5,10.0,1.6,0.0,5.2,4.5,16.0,,93,110
PG,26,VAN,27,0,458,5.2,14.0,.374,0.1,0.8,.143,5.1,13.2,.388,3.3,4.4,.744,0.6,2.8,3.4,11.0,1.1,0.0,5.0,4.9,13.9,,90,116
C,22,CLE,82,81,2379,10.2,19.7,.518,0.0,0.1,.250,10.2,19.6,.519,5.2,6.8,.762,6.3,10.0,16.2,1.6,1.2,3.0,3.3,6.5,25.6,,111,97
PG,22,PHI,80,80,3150,10.9,23.7,.461,1.2,4.0,.298,9.8,19.7,.494,6.6,9.0,.729,1.4,3.5,5.0,8.3,3.0,0.4,4.1,3.4,29.6,,109,106
PG,24,DEN,68,53,2042,8.1,20.7,.392,0.6,2.1,.259,7.6,18.6,.407,3.9,4.8,.814,2.0,5.9,7.9,8.3,2.8,0.3,4.8,4.2,20.7,,92,111
SG,30,SAS,82,45,2226,6.3,15.9,.394,2.7,7.2,.377,3.6,8.7,.409,2.3,2.9,.797,1.3,3.8,5.1,3.8,1.5,0.2,2.5,5.4,17.6,,102,103
SG,27,TOT,79,78,3046,8.3,19.2,.430,1.1,3.3,.319,7.2,15.9,.453,4.0,4.9,.812,2.3,4.7,6.9,6.6,1.4,0.1,4.6,3.2,21.5,,99,109
SG,27,PHI,48,47,1788,7.3,15.9,.460,1.2,3.3,.348,6.1,12.6,.489,3.7,4.6,.818,2.0,4.7,6.7,6.6,1.2,0.2,4.3,3.3,19.5,,103,109
SG,27,GSW,31,31,1258,9.6,23.9,.402,0.9,3.3,.278,8.7,20.6,.422,4.3,5.3,.805,2.5,4.7,7.2,6.6,1.6,0.1,4.9,3.1,24.4,,94,108
PG,32,IND,82,82,2413,5.6,13.5,.416,1.0,3.1,.314,4.7,10.4,.447,3.1,4.1,.761,1.5,5.8,7.3,16.1,1.9,0.0,3.9,3.0,15.3,,111,103
PF,32,CLE,28,0,166,7.7,19.0,.407,3.5,8.0,.440,4.2,10.9,.382,6.8,7.1,.955,0.6,4.2,4.8,1.6,0.3,0.3,3.9,7.7,25.7,,105,105
PG,23,SAC,77,62,2266,5.2,14.0,.371,1.0,2.9,.328,4.2,11.1,.383,1.8,2.5,.727,1.2,2.8,3.9,7.6,1.5,0.1,2.8,4.3,13.2,,95,111
PG,32,SAS,75,73,2674,6.5,13.6,.478,0.0,0.3,.154,6.5,13.4,.485,2.5,3.4,.726,0.6,2.4,3.0,12.0,1.7,0.4,3.3,2.8,15.6,,109,104
SF,38,HOU,75,1,1490,8.0,19.3,.417,2.3,7.0,.333,5.7,12.3,.465,4.0,4.8,.831,1.8,3.6,5.4,3.1,1.1,0.1,2.2,3.2,22.4,,108,113
C,30,MIL,81,81,2261,6.0,11.1,.537,0.0,0.0,,6.0,11.1,.537,3.4,5.6,.601,5.7,10.4,16.1,1.4,1.9,3.7,2.8,7.6,15.3,,110,100
PG,31,PHO,50,12,1290,6.3,14.1,.447,0.2,1.1,.154,6.1,13.1,.470,6.6,7.6,.871,1.4,5.2,6.7,10.0,1.1,0.3,4.1,2.3,19.4,,111,106
SF,28,NYK,70,70,2412,9.7,19.9,.485,0.3,1.4,.238,9.3,18.5,.504,4.8,6.4,.756,3.9,5.1,9.0,3.4,0.9,0.3,2.9,4.4,24.5,,109,104
PF,40,HOU,24,0,127,2.9,4.2,.700,0.0,0.0,,2.9,4.2,.700,0.4,0.8,.500,5.0,5.0,10.0,2.1,0.4,2.5,1.7,9.1,6.2,,127,111
SF,22,BOS,15,0,91,10.7,32.2,.333,3.4,13.0,.261,7.4,19.2,.382,0.0,0.0,,1.7,3.4,5.1,2.8,1.1,1.7,6.2,6.8,24.9,,74,109
SG,26,LAL,80,80,2910,8.6,17.7,.484,2.5,6.5,.389,6.0,11.2,.538,4.1,5.4,.765,1.5,3.8,5.3,4.3,2.8,1.0,2.6,2.9,23.8,,117,104
PF,27,TOR,14,4,352,7.7,18.7,.409,0.3,0.4,.667,7.4,18.3,.403,2.1,2.8,.737,7.4,7.7,15.0,2.7,1.5,0.4,2.4,5.7,17.7,,101,111
SG,34,CHI,82,82,3181,14.9,32.1,.465,0.5,2.1,.238,14.4,30.0,.482,9.6,12.2,.784,2.2,5.8,8.1,4.8,2.4,0.8,3.1,2.6,40.0,,114,100
SG,30,MIN,57,1,487,5.7,12.0,.478,0.0,0.1,.000,5.7,11.9,.482,4.4,7.7,.569,6.1,4.3,10.3,5.3,3.7,1.0,3.2,6.7,15.9,,108,104
C,27,UTA,80,75,2047,6.0,11.2,.540,0.0,0.0,,6.0,11.2,.540,4.3,5.3,.810,4.7,6.8,11.5,2.3,1.4,0.6,1.9,4.5,16.3,,125,107
PF,28,CLE,80,80,2769,10.0,22.5,.445,0.0,0.2,.250,10.0,22.3,.446,7.8,10.7,.727,4.2,10.1,14.4,3.8,2.1,1.7,5.2,6.0,27.8,,98,96
PF,34,TOT,8,0,47,2.2,10.1,.222,0.0,0.0,,2.2,10.1,.222,0.0,0.0,,4.5,2.2,6.7,3.4,1.1,2.2,4.5,11.2,4.5,,57,112
PF,34,ORL,3,0,15,0.0,7.3,.000,0.0,0.0,,0.0,7.3,.000,0.0,0.0,,0.0,3.7,3.7,3.7,0.0,0.0,0.0,11.0,0.0,,30,110
PF,34,TOR,5,0,32,3.2,11.3,.286,0.0,0.0,,3.2,11.3,.286,0.0,0.0,,6.5,1.6,8.1,3.2,1.6,3.2,6.5,11.3,6.5,,61,113
PG,32,CHI,50,0,1119,6.6,14.6,.454,2.7,6.3,.438,3.9,8.3,.465,2.2,2.4,.918,0.7,3.0,3.7,4.6,1.3,0.2,1.3,3.4,18.1,,124,105
SF,35,SEA,37,2,717,7.2,17.4,.416,0.1,0.7,.100,7.2,16.6,.430,2.9,4.8,.600,4.2,5.9,10.1,3.3,3.9,1.0,2.7,7.8,17.4,,97,100
PG,24,PHO,82,82,3118,6.0,14.5,.416,1.2,3.9,.313,4.8,10.5,.454,2.8,3.5,.799,1.8,6.8,8.6,12.5,2.7,0.4,4.4,2.4,16.1,,105,101
SG,23,NJN,77,76,2814,9.5,21.6,.440,2.1,4.9,.418,7.5,16.7,.447,3.8,4.7,.808,2.5,4.3,6.8,3.3,2.5,0.7,2.0,2.8,24.9,,115,107
C,36,CHI,46,1,397,5.3,14.4,.368,0.0,0.0,,5.3,14.4,.368,2.0,2.4,.833,3.7,6.8,10.5,4.1,0.5,0.7,3.8,8.6,12.6,,87,103
PG,22,CLE,80,76,2483,5.6,12.7,.441,0.0,0.2,.000,5.6,12.6,.446,4.3,5.4,.801,1.4,4.0,5.4,14.1,4.2,0.4,4.2,5.8,15.6,,109,97
C,23,BOS,74,21,1503,6.6,15.0,.441,0.5,1.9,.273,6.1,13.1,.465,2.8,3.5,.786,5.0,7.5,12.5,3.6,1.8,2.8,3.0,8.7,16.5,,104,103
SF,29,CHI,74,52,2235,9.2,20.3,.455,1.5,4.2,.362,7.7,16.1,.480,3.7,5.3,.708,2.9,5.0,7.9,7.6,1.8,0.9,3.7,3.6,23.7,,109,101
PF,28,ATL,74,49,2282,8.5,17.5,.485,0.1,0.6,.222,8.4,16.9,.495,7.3,8.5,.864,3.4,8.3,11.7,4.6,1.7,1.8,4.4,5.9,24.5,,111,103
C,31,MIL,57,0,692,4.2,11.0,.378,0.0,0.1,.000,4.2,10.9,.380,3.4,4.4,.772,4.3,7.5,11.8,1.2,1.4,2.1,2.5,7.8,11.7,,95,105
SF,25,MIA,6,0,29,5.6,9.4,.600,0.0,0.0,,5.6,9.4,.600,11.3,15.1,.750,3.8,5.6,9.4,1.9,3.8,0.0,7.5,5.6,22.6,,103,100
PG,24,CHI,14,0,140,7.7,18.9,.408,1.5,6.2,.250,6.2,12.7,.485,1.9,3.1,.625,0.4,2.7,3.1,1.9,1.2,0.4,2.3,4.6,18.9,,95,105
C,24,DEN,39,0,345,8.2,19.7,.417,0.0,0.0,,8.2,19.7,.417,5.9,10.7,.551,4.2,11.3,15.5,3.3,1.1,2.6,7.1,9.8,22.3,,82,108
C,23,ORL,17,0,80,6.2,10.3,.600,0.0,0.0,,6.2,10.3,.600,5.5,6.9,.800,5.5,13.1,18.6,3.4,2.8,2.8,1.4,9.6,17.9,,141,95
SG,31,WAS,8,0,76,2.1,13.1,.158,0.0,4.1,.000,2.1,8.9,.231,2.1,2.8,.750,1.4,1.4,2.8,2.1,0.7,0.0,2.8,7.6,6.2,,53,111
SG,24,MIA,81,81,2621,7.6,17.8,.425,3.2,7.9,.405,4.4,9.9,.441,2.9,3.7,.788,1.5,4.6,6.1,3.7,1.2,0.3,2.1,4.6,21.2,,113,106
C,39,POR,7,0,44,3.6,9.7,.375,0.0,0.0,,3.6,9.7,.375,0.0,0.0,,2.4,10.9,13.3,1.2,1.2,1.2,2.4,14.5,7.3,,76,100
PG,22,ATL,12,0,82,2.0,8.0,.250,0.0,0.0,,2.0,8.0,.250,2.7,3.3,.800,0.7,3.3,4.0,3.3,4.7,1.3,4.0,4.0,6.7,,67,101
C,24,PHO,8,0,42,10.0,26.2,.381,1.2,3.7,.333,8.7,22.5,.389,8.7,12.5,.700,5.0,17.5,22.5,1.2,1.2,3.7,11.2,17.5,30.0,,77,92
PF,33,SAS,9,0,102,3.7,11.2,.333,2.1,7.5,.286,1.6,3.7,.429,0.5,1.6,.333,1.6,4.8,6.4,2.7,0.5,1.1,1.6,5.3,10.1,,92,104
PF,31,DET,40,17,739,3.7,8.6,.427,0.0,0.3,.000,3.7,8.3,.442,3.0,4.2,.719,4.2,6.8,11.0,1.8,2.1,0.9,1.6,6.7,10.4,,109,103
C,29,CHI,58,58,1703,8.8,19.3,.455,0.0,0.0,,8.8,19.3,.455,3.5,4.7,.736,3.6,7.2,10.8,5.1,1.1,2.0,4.1,6.5,21.0,,99,100
SF,27,VAN,82,0,1493,8.7,18.0,.481,0.3,1.0,.300,8.3,17.0,.492,3.9,5.5,.703,5.1,7.5,12.6,4.3,2.3,1.4,3.6,5.6,21.5,,105,109
SF,27,VAN,57,54,1414,8.2,20.6,.397,4.1,9.9,.409,4.1,10.7,.386,2.3,2.8,.805,1.1,3.8,4.9,3.7,1.5,0.4,2.5,4.3,22.7,,104,114
SF,28,NJN,9,0,42,1.3,12.6,.100,1.3,2.5,.500,0.0,10.0,.000,0.0,0.0,,3.8,2.5,6.3,0.0,0.0,0.0,2.5,8.8,3.8,,46,114
SG,28,GSW,19,0,243,2.8,7.3,.382,1.3,3.2,.400,1.5,4.1,.368,1.1,1.5,.714,0.4,2.8,3.2,9.7,2.8,0.2,2.8,3.9,8.0,,103,107
C,39,DET,59,0,707,4.5,9.9,.457,0.0,0.0,,4.5,9.9,.457,1.8,2.6,.676,5.0,10.0,15.0,1.2,1.1,0.5,2.8,9.5,10.9,,97,103
