player,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Bismack Biyombo,0.41697416974169743,0.7647887323943662,0.7412280701754385,0.046979865771812075,0.17073170731707318,0.719298245614035,0.3065693430656934,0.8646616541353384,0.8608695652173913,0.49350649350649345,0.8268955650929899,0.7086614173228347,0.04219409282700422,0.3020833333333333,0.24390243902439027,-0.03636363636363637,0.06329113924050632,0.7637130801687763,0.18181818181818182,0.26470588235294124,0.6378555798687089,0.4716981132075472,0.38613861386138615,0.4266666666666667,0.029411764705882353,0.13043478260869565,0.5172413793103449,0.18181818181818182,0.5365853658536587,0.17081850533807827,0.0
Tarik Black,0.40120764844012075,0.8098591549295775,0.6842105263157895,0.12080536912751678,0.19512195121951223,0.17543859649122806,0.389294403892944,0.8872180451127819,0.9391304347826087,0.47727272727272724,0.8340486409155936,0.6692913385826772,0.11814345991561181,0.35937500000000006,0.18902439024390247,-0.14545454545454548,0.012658227848101266,0.8087201125175808,0.11363636363636363,0.18627450980392157,0.6028446389496718,0.43396226415094336,0.3564356435643565,0.38666666666666666,0.06862745098039216,0.13043478260869565,0.13793103448275862,0.18181818181818182,0.6097560975609757,0.21352313167259784,0.0
Steve Blake,0.5129151291512916,0.5253521126760564,0.20175438596491227,0.6442953020134228,0.34146341463414637,0.03508771929824561,0.2846715328467153,0.7744360902255639,0.9304347826086956,0.30844155844155846,0.7253218884120171,0.1889763779527559,0.5527426160337553,0.34375,0.12804878048780488,-0.19090909090909092,0.0,0.6905766526019691,0.045454545454545456,0.04901960784313726,0.7735229759299782,0.03773584905660378,0.1485148514851485,0.11333333333333333,0.35294117647058826,0.2173913043478261,0.034482758620689655,0.2954545454545454,0.3658536585365854,0.15302491103202845,0.0
Eric Bledsoe,0.9392821200939282,0.6295774647887324,0.3289473684210526,0.5906040268456376,0.5609756097560976,0.14035087719298245,0.5961070559610705,0.8045112781954887,0.9217391304347826,0.5974025974025974,0.7939914163090128,0.3267716535433071,0.5886075949367089,0.6171875,0.426829268292683,0.23636363636363636,0.4177215189873417,0.6877637130801688,0.5,0.5294117647058825,0.87527352297593,0.169811320754717,0.42574257425742573,0.3466666666666667,0.5980392156862745,0.6956521739130436,0.20689655172413793,0.7727272727272726,0.5609756097560976,0.6049822064056939,0.0
Bojan Bogdanović,0.6219389466621938,0.6380281690140844,0.25877192982456143,0.12751677852348992,0.21951219512195125,0.05263157894736842,0.4744525547445255,0.7969924812030075,0.9652173913043478,0.3766233766233766,0.804005722460658,0.2519685039370079,0.12236286919831224,0.4479166666666667,0.14634146341463417,-0.16363636363636364,0.012658227848101266,0.7482419127988749,0.125,0.13725490196078433,0.898249452954048,0.11320754716981132,0.20792079207920794,0.18000000000000002,0.08823529411764706,0.1739130434782609,0.034482758620689655,0.22727272727272727,0.3170731707317074,0.32028469750889677,0.0
Andrew Bogut,0.531029855753103,0.7929577464788732,0.7368421052631579,0.3758389261744966,0.29268292682926833,0.6140350877192983,0.31630170316301703,0.8270676691729323,0.8434782608695652,0.512987012987013,0.8082975679542201,0.7283464566929134,0.3248945147679325,0.34375,0.3170731707317074,0.3727272727272727,0.30379746835443033,0.7918424753867791,0.03409090909090909,0.058823529411764705,0.5733041575492341,0.39622641509433965,0.594059405940594,0.5399999999999999,0.26470588235294124,0.2608695652173913,0.5862068965517241,0.36363636363636365,0.6829268292682927,0.22419928825622773,0.0
Trevor Booker,0.5246561556524656,0.6859154929577466,0.5921052631578947,0.1879194630872483,0.3658536585365854,0.24561403508771928,0.46958637469586373,0.8045112781954887,0.9043478260869565,0.4967532467532468,0.7668097281831188,0.5787401574803149,0.189873417721519,0.47135416666666674,0.21951219512195125,0.018181818181818184,0.11392405063291139,0.7285513361462729,0.125,0.18627450980392157,0.6356673960612691,0.339622641509434,0.32673267326732675,0.3333333333333333,0.10784313725490198,0.2173913043478261,0.1724137931034483,0.25,0.4390243902439025,0.25622775800711745,0.0
Carlos Boozer,0.5675947668567595,0.7028169014084508,0.6359649122807017,0.19463087248322147,0.29268292682926833,0.07017543859649122,0.6131386861313868,0.7669172932330827,0.9478260869565217,0.5324675324675324,0.7396280400572246,0.6181102362204725,0.21729957805907174,0.6171875,0.13414634146341467,-0.3,-0.07594936708860758,0.7018284106891702,0.1477272727272727,0.2058823529411765,0.6859956236323851,0.30188679245283023,0.5148514851485149,0.4533333333333333,0.12745098039215688,0.2608695652173913,0.06896551724137931,0.2954545454545454,0.6341463414634148,0.4199288256227758,0.0
Chris Bosh,0.5219724924521972,0.647887323943662,0.4605263157894737,0.21476510067114093,0.34146341463414637,0.14035087719298245,0.7664233576642335,0.7969924812030075,0.9217391304347826,0.6428571428571429,0.7839771101573675,0.4724409448818898,0.25316455696202533,0.7395833333333334,0.21951219512195125,-0.009090909090909092,0.10126582278481013,0.7074542897327708,0.46590909090909083,0.5196078431372549,0.8446389496717724,0.18867924528301888,0.594059405940594,0.4666666666666667,0.21568627450980396,0.391304347826087,0.20689655172413793,0.5,0.39024390243902446,0.7508896797153025,0.0
Avery Bradley,0.8144917812814492,0.604225352112676,0.21929824561403508,0.1879194630872483,0.41463414634146345,0.05263157894736842,0.537712895377129,0.7443609022556391,0.9304347826086956,0.37337662337662336,0.7253218884120171,0.21259842519685043,0.1877637130801688,0.546875,0.15243902439024393,-0.15454545454545454,0.02531645569620253,0.6891701828410689,0.11363636363636363,0.12745098039215688,0.8643326039387309,0.11320754716981132,0.24752475247524752,0.20666666666666667,0.17647058823529413,0.47826086956521746,0.06896551724137931,0.3181818181818181,0.5609756097560976,0.494661921708185,0.0
Corey Brewer,0.70010063737001,0.6,0.3114035087719298,0.28187919463087246,0.6585365853658538,0.08771929824561403,0.5352798053527981,0.7593984962406015,0.9217391304347826,0.4512987012987013,0.7253218884120171,0.31102362204724415,0.2911392405063291,0.5625000000000001,0.18902439024390247,-0.1,0.06329113924050632,0.6540084388185655,0.23863636363636362,0.27450980392156865,0.8129102844638949,0.18867924528301888,0.26732673267326734,0.24666666666666667,0.21568627450980396,0.6086956521739131,0.06896551724137931,0.36363636363636365,0.5365853658536587,0.40925266903914587,0.0
Aaron Brooks,0.6323381415632339,0.5929577464788733,0.20175438596491227,0.48322147651006714,0.3658536585365854,0.07017543859649122,0.6374695863746959,0.7744360902255639,0.9304347826086956,0.4675324675324675,0.7639484978540773,0.1889763779527559,0.510548523206751,0.6510416666666667,0.20121951219512196,-0.12727272727272726,0.03797468354430379,0.6962025316455697,0.20454545454545453,0.2058823529411765,0.911378555798687,0.07547169811320756,0.15841584158415842,0.13333333333333333,0.3137254901960785,0.30434782608695654,0.06896551724137931,0.43181818181818177,0.5609756097560976,0.4128113879003558,0.0
Kobe Bryant,0.40489768534048975,0.5253521126760564,0.3684210526315789,0.5570469798657719,0.48780487804878053,0.05263157894736842,0.805352798053528,0.7218045112781954,0.9565217391304348,0.5714285714285715,0.6824034334763949,0.3582677165354331,0.630801687763713,0.9088541666666666,0.012195121951219514,0.02727272727272727,0.08860759493670885,0.5780590717299579,0.6363636363636362,0.6764705882352942,0.8894967177242887,0.1320754716981132,0.4851485148514852,0.38,0.5490196078431373,0.5652173913043479,0.06896551724137931,0.8409090909090908,0.4634146341463415,0.7935943060498221,0.0
Chase Budinger,0.4313988594431399,0.6098591549295775,0.34210526315789475,0.16778523489932887,0.41463414634146345,0.07017543859649122,0.44038929440389296,0.7969924812030075,0.9826086956521739,0.39610389610389607,0.7682403433476395,0.3464566929133859,0.16877637130801687,0.4244791666666667,0.07926829268292684,-0.2545454545454545,-0.03797468354430379,0.7032348804500703,0.11363636363636363,0.11764705882352941,0.9048140043763676,0.09433962264150944,0.24752475247524752,0.2,0.09803921568627452,0.30434782608695654,0.034482758620689655,0.15909090909090906,0.26829268292682934,0.24199288256227755,0.0
Trey Burke,0.7675276752767528,0.5183098591549296,0.20614035087719298,0.5100671140939597,0.3658536585365854,0.05263157894736842,0.5498783454987834,0.7518796992481203,0.9391304347826087,0.40909090909090906,0.6509298998569385,0.20472440944881892,0.5274261603375527,0.6223958333333334,0.14634146341463417,-0.17272727272727273,0.012658227848101266,0.6047819971870605,0.15909090909090906,0.18627450980392157,0.8227571115973742,0.07547169811320756,0.2277227722772277,0.18000000000000002,0.4215686274509804,0.391304347826087,0.06896551724137931,0.36363636363636365,0.39024390243902446,0.4555160142348754,0.0
Caron Butler,0.5444481717544448,0.5732394366197183,0.2719298245614035,0.16778523489932887,0.34146341463414637,0.017543859649122806,0.3576642335766423,0.8120300751879699,0.9478260869565217,0.30194805194805197,0.7782546494992847,0.25984251968503935,0.1540084388185654,0.3359375,0.14634146341463417,-0.13636363636363635,0.02531645569620253,0.7187060478199719,0.07954545454545453,0.07843137254901962,0.986870897155361,0.05660377358490566,0.21782178217821785,0.16666666666666666,0.09803921568627452,0.2608695652173913,0.034482758620689655,0.13636363636363635,0.3658536585365854,0.2099644128113879,0.0
Jimmy Butler,0.8430057027843005,0.6507042253521127,0.34210526315789475,0.2953020134228188,0.5609756097560976,0.12280701754385964,0.6520681265206812,0.9172932330827067,0.9043478260869565,0.6915584415584416,0.8340486409155936,0.3228346456692913,0.3037974683544304,0.5625000000000001,0.6829268292682927,0.4272727272727273,0.5316455696202531,0.7060478199718706,0.6704545454545454,0.696078431372549,0.9124726477024071,0.339622641509434,0.4059405940594059,0.38666666666666666,0.3235294117647059,0.782608695652174,0.20689655172413793,0.3181818181818181,0.41463414634146345,0.7117437722419928,0.0
Rasual Butler,0.5048641395504864,0.5943661971830987,0.29385964912280704,0.14093959731543623,0.24390243902439027,0.12280701754385964,0.4793187347931873,0.7819548872180451,0.9130434782608695,0.37012987012987014,0.7596566523605149,0.2913385826771654,0.1371308016877637,0.4661458333333333,0.1585365853658537,-0.15454545454545454,0.012658227848101266,0.7172995780590717,0.07954545454545453,0.08823529411764706,0.8654266958424507,0.07547169811320756,0.2277227722772277,0.17333333333333334,0.07843137254901962,0.1739130434782609,0.10344827586206896,0.13636363636363635,0.3170731707317074,0.27402135231316727,0.0
José Calderón,0.42603153304260316,0.5845070422535211,0.22368421052631576,0.5503355704697986,0.3170731707317074,0.0,0.38442822384428227,0.7744360902255639,0.9826086956521739,0.3668831168831169,0.742489270386266,0.2204724409448819,0.5400843881856541,0.41927083333333337,0.05487804878048781,-0.29090909090909095,-0.05063291139240506,0.7018284106891702,0.07954545454545453,0.07843137254901962,0.9912472647702406,0.09433962264150944,0.24752475247524752,0.2,0.4607843137254902,0.30434782608695654,0.0,0.40909090909090906,0.4390243902439025,0.3238434163701067,0.0
Kentavious Caldwell-Pope,0.867829587386783,0.5647887323943662,0.22368421052631576,0.1476510067114094,0.4634146341463415,0.07017543859649122,0.5085158150851581,0.7593984962406015,0.9478260869565217,0.3636363636363636,0.7167381974248926,0.21259842519685043,0.14345991561181434,0.5078125,0.17073170731707318,-0.09090909090909091,0.07594936708860758,0.6751054852320675,0.1477272727272727,0.18627450980392157,0.761487964989059,0.11320754716981132,0.24752475247524752,0.20666666666666667,0.12745098039215688,0.47826086956521746,0.06896551724137931,0.25,0.48780487804878053,0.4519572953736654,0.0
DeMarre Carroll,0.7343173431734318,0.6859154929577466,0.381578947368421,0.1879194630872483,0.5365853658536587,0.07017543859649122,0.5012165450121655,0.8796992481203008,0.9043478260869565,0.5162337662337663,0.8626609442060085,0.38188976377952755,0.17510548523206754,0.44010416666666663,0.426829268292683,0.2636363636363636,0.34177215189873417,0.8143459915611814,0.20454545454545453,0.25490196078431376,0.7680525164113786,0.2641509433962264,0.38613861386138615,0.35333333333333333,0.16666666666666669,0.5652173913043479,0.06896551724137931,0.25,0.5365853658536587,0.44839857651245546,0.0
Vince Carter,0.3659845689365985,0.46901408450704224,0.2807017543859649,0.25503355704697983,0.5121951219512195,0.12280701754385964,0.4476885644768856,0.706766917293233,0.8956521739130435,0.3116883116883117,0.636623748211731,0.2755905511811024,0.23417721518987342,0.5182291666666666,0.06097560975609757,-0.12727272727272726,0.02531645569620253,0.5864978902953587,0.07954545454545453,0.08823529411764706,0.8632385120350109,0.07547169811320756,0.15841584158415842,0.13333333333333333,0.11764705882352941,0.30434782608695654,0.06896551724137931,0.15909090909090906,0.3658536585365854,0.2064056939501779,0.0
