player,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Will Barton,0.8866490416391276,0.6858877086494689,0.32067510548523204,0.4093959731543624,0.42857142857142855,0.27027027027027023,0.5531914893617021,0.875968992248062,0.9572649572649573,0.5436241610738255,0.8325925925925927,0.32452830188679244,0.3714859437751004,0.5734072022160664,0.4025974025974026,0.08256880733944955,0.2247191011235955,0.8,0.25287356321839083,0.2772277227722772,0.8740499457111837,0.17647058823529413,0.3853211009174312,0.3125,0.3980582524271844,0.4166666666666667,0.23076923076923075,0.36,0.5526315789473685,0.5164473684210527,0.0
Nicolas Batum,0.654659616655651,0.629742033383915,0.31645569620253167,0.5771812080536912,0.4571428571428572,0.16216216216216214,0.4302600472813239,0.8294573643410853,0.9401709401709402,0.48322147651006714,0.7748148148148148,0.31698113207547174,0.5261044176706827,0.5069252077562327,0.22727272727272727,0.12844036697247704,0.19101123595505617,0.7363636363636363,0.19540229885057472,0.19801980198019803,0.9022801302931597,0.17647058823529413,0.35779816513761464,0.3,0.5339805825242718,0.4166666666666667,0.15384615384615385,0.4,0.2894736842105263,0.3815789473684211,0.0
Aron Baynes,0.4907468605419696,0.7147192716236722,0.6160337552742616,0.2080536912751678,0.19999999999999998,0.45945945945945943,0.3829787234042553,0.7984496124031008,0.8803418803418803,0.40268456375838924,0.7437037037037036,0.6037735849056604,0.1927710843373494,0.46537396121883656,0.19480519480519481,-0.15596330275229356,0.011235955056179775,0.7181818181818181,0.08045977011494253,0.09900990099009901,0.8208469055374592,0.3137254901960785,0.34862385321100914,0.3375,0.10679611650485438,0.125,0.23076923076923075,0.2,0.6578947368421053,0.19736842105263158,0.0
Kent Bazemore,0.5912095175148712,0.637329286798179,0.2869198312236287,0.4161073825503356,0.7714285714285715,0.3243243243243243,0.5390070921985816,0.7829457364341085,0.9230769230769231,0.48657718120805366,0.8103703703703704,0.29056603773584905,0.4036144578313254,0.6232686980609418,0.14285714285714288,0.04587155963302752,0.12359550561797754,0.7575757575757576,0.2873563218390805,0.3069306930693069,0.8642779587404994,0.07843137254901962,0.3119266055045871,0.2375,0.3398058252427184,0.625,0.2692307692307692,0.48,0.6052631578947368,0.4243421052631579,0.0
Bradley Beal,0.9838070059484468,0.6980273141122914,0.2573839662447257,0.4161073825503356,0.4571428571428572,0.16216216216216214,0.7328605200945627,0.8449612403100775,0.9401709401709402,0.6174496644295301,0.8355555555555554,0.26037735849056604,0.42168674698795183,0.7645429362880887,0.4480519480519481,0.15596330275229356,0.30337078651685395,0.7984848484848485,0.4137931034482759,0.44554455445544555,0.8588490770901194,0.13725490196078433,0.3394495412844037,0.275,0.4368932038834951,0.5,0.15384615384615385,0.52,0.5263157894736842,0.743421052631579,0.0
Michael Beasley,0.5462656972901521,0.7693474962063732,0.5232067510548524,0.2483221476510067,0.31428571428571433,0.35135135135135137,0.6926713947990545,0.7984496124031008,0.9401709401709402,0.5973154362416108,0.8237037037037037,0.5245283018867924,0.25100401606425704,0.745152354570637,0.15584415584415584,-0.13761467889908258,0.02247191011235955,0.8,0.19540229885057472,0.20792079207920794,0.8469055374592834,0.25490196078431376,0.39449541284403666,0.35,0.16504854368932037,0.20833333333333334,0.23076923076923075,0.38,0.5263157894736842,0.4342105263157895,0.0
Marco Belinelli,0.6434236615994713,0.6691957511380879,0.16033755274261602,0.2483221476510067,0.4571428571428572,0.08108108108108107,0.5721040189125296,0.8527131782945736,0.9487179487179487,0.47315436241610737,0.8607407407407406,0.16226415094339622,0.23895582329317272,0.5734072022160664,0.24025974025974026,-0.11926605504587157,0.033707865168539325,0.8166666666666667,0.21839080459770116,0.19801980198019803,0.9858849077090119,0.058823529411764705,0.14678899082568808,0.11875,0.1844660194174757,0.33333333333333337,0.07692307692307693,0.24,0.2894736842105263,0.3980263157894737,0.0
Dragan Bender,0.6837409120951752,0.5857359635811836,0.35443037974683544,0.20134228187919462,0.14285714285714285,0.3243243243243243,0.29078014184397166,0.7364341085271318,0.9743589743589743,0.23825503355704697,0.7762962962962963,0.3509433962264151,0.17871485943775103,0.35180055401662047,0.006493506493506494,-0.24770642201834864,-0.0449438202247191,0.7696969696969697,0.0574712643678161,0.0594059405940594,0.8306188925081434,0.09803921568627452,0.35779816513761464,0.275,0.1553398058252427,0.125,0.23076923076923075,0.27999999999999997,0.5263157894736842,0.2138157894736842,0.0
Dāvis Bertāns,0.3588896232650364,0.6676783004552351,0.29957805907172996,0.22818791946308722,0.34285714285714286,0.35135135135135137,0.5011820330969268,0.8914728682170543,0.905982905982906,0.47315436241610737,0.8711111111111111,0.2943396226415094,0.2068273092369478,0.48199445983379496,0.2012987012987013,0.09174311926605504,0.0898876404494382,0.8606060606060605,0.0574712643678161,0.0594059405940594,0.8859934853420196,0.03921568627450981,0.1651376146788991,0.125,0.0970873786407767,0.125,0.15384615384615385,0.1,0.3157894736842105,0.19407894736842107,0.0
Bismack Biyombo,0.4940515532055519,0.7890743550834598,0.6455696202531646,0.1476510067114094,0.19999999999999998,0.8378378378378378,0.3617021276595745,0.8372093023255814,0.9145299145299145,0.47315436241610737,0.8237037037037037,0.6490566037735849,0.13052208835341367,0.41274238227146814,0.1883116883116883,-0.14678899082568808,0.02247191011235955,0.7878787878787878,0.13793103448275862,0.18811881188118812,0.7057546145494029,0.35294117647058826,0.36697247706422015,0.35625,0.07766990291262135,0.125,0.4615384615384615,0.2,0.5,0.18750000000000003,0.0
Nemanja Bjelica,0.4530733641771315,0.6995447647951442,0.4219409282700422,0.2080536912751678,0.5142857142857143,0.16216216216216214,0.3924349881796691,0.8837209302325582,0.9401709401709402,0.4228187919463087,0.8607407407407406,0.4339622641509434,0.1746987951807229,0.3961218836565097,0.1818181818181818,0.04587155963302752,0.10112359550561797,0.8530303030303029,0.0574712643678161,0.0693069306930693,0.8686210640608036,0.15686274509803924,0.3027522935779816,0.25625,0.1262135922330097,0.2916666666666667,0.07692307692307693,0.16,0.5526315789473685,0.2236842105263158,0.0
Eric Bledsoe,0.767349636483807,0.7177541729893778,0.2573839662447257,0.5302013422818792,0.9142857142857144,0.24324324324324323,0.6666666666666667,0.8449612403100775,0.9230769230769231,0.6610738255033557,0.8622222222222222,0.2679245283018868,0.5160642570281124,0.7229916897506925,0.3636363636363636,0.1926605504587156,0.2696629213483146,0.8121212121212121,0.39080459770114945,0.42574257425742573,0.8631921824104236,0.13725490196078433,0.28440366972477066,0.2375,0.48543689320388345,0.8333333333333334,0.23076923076923075,0.58,0.6578947368421053,0.5822368421052632,0.0
Bogdan Bogdanović,0.7187706543291474,0.6767830045523521,0.21940928270042195,0.40268456375838924,0.4857142857142857,0.10810810810810811,0.5035460992907802,0.8294573643410853,0.9658119658119658,0.45302013422818793,0.8237037037037037,0.2188679245283019,0.3674698795180723,0.5429362880886427,0.1883116883116883,-0.09174311926605504,0.06741573033707865,0.8015151515151515,0.14942528735632185,0.1485148514851485,0.9120521172638437,0.07843137254901962,0.2293577981651376,0.18125,0.3203883495145631,0.375,0.07692307692307693,0.32,0.5789473684210527,0.38815789473684215,0.0
Bojan Bogdanović,0.8142762723066754,0.7192716236722306,0.2320675105485232,0.1610738255033557,0.31428571428571433,0.05405405405405406,0.546099290780142,0.8837209302325582,0.9572649572649573,0.4664429530201342,0.8962962962962963,0.2339622641509434,0.142570281124498,0.5263157894736842,0.35064935064935066,-0.06422018348623852,0.0898876404494382,0.856060606060606,0.25287356321839083,0.25742574257425743,0.9424538545059719,0.07843137254901962,0.27522935779816515,0.2125,0.14563106796116504,0.2916666666666667,0.038461538461538464,0.26,0.4210526315789474,0.4703947368421053,0.0
Devin Booker,0.6163251817580965,0.6555386949924128,0.26582278481012656,0.436241610738255,0.34285714285714286,0.10810810810810811,0.8156028368794327,0.813953488372093,0.9829059829059829,0.6073825503355705,0.8311111111111111,0.2641509433962264,0.4899598393574297,0.8781163434903047,0.15584415584415584,0.03669724770642202,0.1348314606741573,0.759090909090909,0.6206896551724139,0.6039603960396039,0.9533116178067319,0.09803921568627452,0.36697247706422015,0.28125,0.45631067961165045,0.375,0.11538461538461538,0.72,0.8157894736842106,0.819078947368421,0.0
Trevor Booker,0.38268341044282883,0.7830045523520486,0.5654008438818565,0.22818791946308722,0.34285714285714286,0.24324324324324323,0.425531914893617,0.8837209302325582,0.9230769230769231,0.5,0.8251851851851852,0.5622641509433962,0.2168674698795181,0.4598337950138504,0.1883116883116883,-0.04587155963302752,0.0449438202247191,0.8,0.1149425287356322,0.1386138613861386,0.7709011943539631,0.33333333333333337,0.27522935779816515,0.29375,0.11650485436893203,0.16666666666666669,0.11538461538461538,0.18,0.4736842105263158,0.20723684210526316,0.0
Avery Bradley,0.4735624586913417,0.6282245827010622,0.16877637130801687,0.22147651006711408,0.5142857142857143,0.08108108108108107,0.5390070921985816,0.7131782945736435,0.9401709401709402,0.3221476510067114,0.7348148148148148,0.16981132075471697,0.20883534136546186,0.6509695290858726,-0.012987012987012988,-0.3853211009174312,-0.0898876404494382,0.7181818181818181,0.16091954022988506,0.17821782178217824,0.8338762214983714,0.09803921568627452,0.18348623853211007,0.15625,0.1941747572815534,0.45833333333333337,0.07692307692307693,0.44000000000000006,0.5263157894736842,0.4703947368421053,0.0
Corey Brewer,0.39920687376074027,0.6813353566009105,0.2616033755274262,0.174496644295302,0.9142857142857144,0.16216216216216214,0.3617021276595745,0.8294573643410853,0.905982905982906,0.3758389261744966,0.7911111111111111,0.26037735849056604,0.15060240963855423,0.3961218836565097,0.14935064935064934,-0.055045871559633024,0.0449438202247191,0.7545454545454545,0.10344827586206898,0.12871287128712872,0.7839305103148752,0.11764705882352941,0.13761467889908258,0.13125,0.08737864077669903,0.45833333333333337,0.07692307692307693,0.13999999999999999,0.5,0.1743421052631579,0.0
Malcolm Brogdon,0.47455386649041637,0.7359635811836115,0.2278481012658228,0.35570469798657717,0.39999999999999997,0.13513513513513511,0.5130023640661938,0.8682170542635659,0.9658119658119658,0.47986577181208057,0.8562962962962962,0.24150943396226415,0.3273092369477912,0.5290858725761773,0.17532467532467533,-0.11926605504587157,0.02247191011235955,0.8287878787878789,0.18390804597701152,0.17821782178217824,0.9576547231270359,0.09803921568627452,0.2568807339449541,0.20625,0.3106796116504854,0.375,0.11538461538461538,0.27999999999999997,0.7105263157894738,0.4276315789473684,0.0
Dillon Brooks,0.7766027759418375,0.6676783004552351,0.2320675105485232,0.19463087248322147,0.4571428571428572,0.10810810810810811,0.45626477541371163,0.7751937984496124,0.9658119658119658,0.3288590604026846,0.7866666666666666,0.23773584905660378,0.18674698795180725,0.5124653739612188,0.07792207792207792,-0.28440366972477066,-0.07865168539325842,0.759090909090909,0.1724137931034483,0.19801980198019803,0.8110749185667753,0.11764705882352941,0.2293577981651376,0.19375,0.1553398058252427,0.375,0.07692307692307693,0.3,0.7368421052631579,0.3618421052631579,0.0
Jaylen Brown,0.7111698612029081,0.7056145675265554,0.33755274261603374,0.174496644295302,0.4571428571428572,0.16216216216216214,0.557919621749409,0.813953488372093,0.8974358974358975,0.45637583892617445,0.8325925925925927,0.33207547169811324,0.1706827309236948,0.5927977839335179,0.2922077922077922,-0.01834862385321101,0.11235955056179775,0.8181818181818182,0.24137931034482762,0.32673267326732675,0.6992399565689469,0.17647058823529413,0.36697247706422015,0.30625,0.1553398058252427,0.4166666666666667,0.15384615384615385,0.36,0.6842105263157895,0.4769736842105263,0.0
Reggie Bullock,0.5723727693324521,0.7420333839150227,0.18565400843881857,0.18120805369127518,0.39999999999999997,0.10810810810810811,0.4751773049645391,0.9147286821705426,0.9401709401709402,0.45637583892617445,0.911111111111111,0.1849056603773585,0.16867469879518074,0.4349030470914127,0.2727272727272727,0.06422018348623852,0.1348314606741573,0.9136363636363636,0.06896551724137931,0.07920792079207921,0.8642779587404994,0.07843137254901962,0.18348623853211007,0.15625,0.14563106796116504,0.33333333333333337,0.07692307692307693,0.16,0.2894736842105263,0.3717105263157895,0.0
Alec Burks,0.3499669530733642,0.6236722306525038,0.38396624472573837,0.21476510067114093,0.5142857142857143,0.10810810810810811,0.5531914893617021,0.7906976744186046,0.8974358974358975,0.4395973154362416,0.7807407407407407,0.3886792452830189,0.20080321285140562,0.6232686980609418,0.12337662337662336,-0.2568807339449541,-0.02247191011235955,0.7075757575757576,0.19540229885057472,0.18811881188118812,0.9370249728555918,0.058823529411764705,0.24770642201834864,0.1875,0.0970873786407767,0.25,0.038461538461538464,0.18,0.3157894736842105,0.25328947368421056,0.0
Jimmy Butler,0.7151354923992069,0.7192716236722306,0.3080168776371308,0.44966442953020136,0.7714285714285715,0.16216216216216214,0.7139479905437353,0.9457364341085271,0.9401709401709402,0.7953020134228187,0.874074074074074,0.31698113207547174,0.4136546184738956,0.6897506925207756,0.577922077922078,0.4587155963302752,0.42696629213483145,0.7757575757575758,0.7126436781609197,0.712871287128713,0.9272529858849079,0.25490196078431376,0.36697247706422015,0.33125,0.47572815533980584,0.8333333333333334,0.15384615384615385,0.36,0.34210526315789475,0.7302631578947368,0.0051813471502590676
Kentavious Caldwell-Pope,0.8122934567085262,0.6464339908952959,0.31645569620253167,0.21476510067114093,0.6,0.08108108108108107,0.45626477541371163,0.8604651162790697,0.9230769230769231,0.44295302013422816,0.8311111111111111,0.31698113207547174,0.1887550200803213,0.46814404432132956,0.34415584415584416,0.09174311926605504,0.21348314606741572,0.796969696969697,0.24137931034482762,0.25742574257425743,0.8566775244299675,0.15686274509803924,0.4036697247706422,0.325,0.21359223300970875,0.5833333333333334,0.07692307692307693,0.26,0.5263157894736842,0.44078947368421056,0.0
Clint Capela,0.6721744877726371,0.9893778452200304,0.8185654008438819,0.10738255033557047,0.39999999999999997,0.8918918918918918,0.5862884160756502,0.9767441860465116,0.8632478632478633,0.8221476510067114,0.9629629629629629,0.8377358490566037,0.11445783132530121,0.5373961218836565,0.6623376623376622,0.27522935779816515,0.29213483146067415,0.9878787878787879,0.21839080459770116,0.34653465346534656,0.6080347448425626,0.6470588235294118,0.6972477064220183,0.675,0.08737864077669903,0.33333333333333337,0.7307692307692307,0.27999999999999997,0.6578947368421053,0.45723684210526316,0.0
DeMarre Carroll,0.7204230006609386,0.6282245827010622,0.45147679324894513,0.22147651006711408,0.37142857142857144,0.18918918918918917,0.5177304964539007,0.8449612403100775,0.9401709401709402,0.47986577181208057,0.8148148148148149,0.4415094339622641,0.21084337349397592,0.5484764542936288,0.2662337662337662,0.01834862385321101,0.1348314606741573,0.7666666666666666,0.2988505747126437,0.33663366336633666,0.8295331161780674,0.27450980392156865,0.4678899082568807,0.4125,0.1941747572815534,0.33333333333333337,0.15384615384615385,0.27999999999999997,0.6052631578947368,0.4440789473684211,0.0
Vince Carter,0.33906146728354264,0.6115326251896812,0.3080168776371308,0.22818791946308722,0.6,0.35135135135135137,0.3640661938534279,0.7984496124031008,0.9401709401709402,0.36241610738255037,0.7748148148148148,0.30943396226415093,0.19477911646586346,0.40720221606648194,0.07792207792207792,-0.10091743119266056,0.02247191011235955,0.7636363636363636,0.0574712643678161,0.0594059405940594,0.8219326818675353,0.058823529411764705,0.2018348623853211,0.1625,0.11650485436893203,0.2916666666666667,0.15384615384615385,0.12,0.4473684210526316,0.17763157894736845,0.0
Willie Cauley-Stein,0.6754791804362195,0.7617602427921092,0.5316455696202531,0.2885906040268456,0.5428571428571428,0.45945945945945943,0.546099290780142,0.8217054263565892,0.9230769230769231,0.5906040268456376,0.7837037037037037,0.5358490566037736,0.2751004016064257,0.6038781163434903,0.2532467532467532,0.03669724770642202,0.1348314606741573,0.7636363636363636,0.24137931034482762,0.33663366336633666,0.6720955483170468,0.35294117647058826,0.47706422018348627,0.4375,0.23300970873786406,0.45833333333333337,0.34615384615384615,0.3,0.6578947368421053,0.4210526315789474,0.0
Mario Chalmers,0.46959682749504295,0.575113808801214,0.23628691983122363,0.4697986577181208,0.7999999999999999,0.13513513513513511,0.425531914893617,0.7441860465116279,0.9401709401709402,0.348993288590604,0.7451851851851852,0.24150943396226415,0.4317269076305221,0.5429362880886427,0.03896103896103896,-0.24770642201834864,-0.033707865168539325,0.6651515151515152,0.20689655172413796,0.20792079207920794,0.9283387622149838,0.03921568627450981,0.2018348623853211,0.15,0.2912621359223301,0.5,0.07692307692307693,0.36,0.7105263157894738,0.25328947368421056,0.0
Tyson Chandler,0.3803701255783212,0.9817905918057663,0.7341772151898733,0.1476510067114094,0.19999999999999998,0.2972972972972973,0.2955082742316785,0.9534883720930233,0.9487179487179487,0.47651006711409394,0.9748148148148146,0.7320754716981132,0.13253012048192772,0.2936288088642659,0.17532467532467533,-0.027522935779816512,0.056179775280898875,0.9803030303030302,0.14942528735632185,0.19801980198019803,0.6775244299674268,0.5686274509803921,0.5688073394495413,0.56875,0.11650485436893203,0.125,0.23076923076923075,0.26,0.6052631578947368,0.2138157894736842,0.0
Wilson Chandler,0.7752808988764045,0.6752655538694993,0.35443037974683544,0.22818791946308722,0.2571428571428572,0.21621621621621623,0.3687943262411348,0.8527131782945736,0.9658119658119658,0.36577181208053694,0.802962962962963,0.3622641509433962,0.1887550200803213,0.3961218836565097,0.21428571428571427,-0.08256880733944955,0.06741573033707865,0.7803030303030303,0.13793103448275862,0.1485148514851485,0.8382193268186754,0.27450980392156865,0.36697247706422015,0.3375,0.20388349514563106,0.25,0.1923076923076923,0.24,0.5526315789473685,0.32894736842105265,0.0
Marquese Chriss,0.5046265697290152,0.6418816388467374,0.5232067510548524,0.174496644295302,0.4571428571428572,0.5945945945945946,0.41134751773049644,0.7364341085271318,0.9316239316239316,0.37248322147651003,0.754074074074074,0.5207547169811321,0.16265060240963855,0.5013850415512465,0.04545454545454545,-0.18348623853211007,0.0,0.7303030303030303,0.14942528735632185,0.21782178217821785,0.6601520086862107,0.21568627450980396,0.4036697247706422,0.34375,0.11650485436893203,0.2916666666666667,0.3846153846153846,0.3,0.7368421052631579,0.25328947368421056,0.0
