player,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Carmelo Anthony,0.8326771653543307,0.6064425770308123,0.36752136752136755,0.28378378378378377,0.37499999999999994,0.16666666666666666,0.7299107142857144,0.8372093023255814,0.9741379310344828,0.5849673202614378,0.7610241820768138,0.36904761904761907,0.2530541012216405,0.697841726618705,0.31333333333333335,-0.04487179487179487,0.06451612903225806,0.6834733893557422,0.44565217391304346,0.44954128440366975,0.9133771929824561,0.186046511627907,0.4951456310679611,0.4184397163120568,0.25892857142857145,0.4,0.1923076923076923,0.3684210526315789,0.6923076923076924,0.7088607594936708,0.0
Trevor Ariza,0.9097769028871391,0.5728291316526609,0.33760683760683763,0.2027027027027027,0.78125,0.07142857142857142,0.36160714285714285,0.875968992248062,0.9310344827586207,0.40522875816993464,0.7795163584637268,0.35714285714285715,0.1535776614310646,0.33812949640287765,0.4,0.10897435897435898,0.20967741935483872,0.7394957983193277,0.13043478260869565,0.14678899082568808,0.8092105263157894,0.1627906976744186,0.4951456310679611,0.4042553191489362,0.19642857142857145,0.9,0.11538461538461538,0.15789473684210525,0.4358974358974359,0.370253164556962,0.0
D.J. Augustin,0.5045931758530183,0.5280112044817926,0.1623931623931624,0.4527027027027027,0.3125,0.0,0.44419642857142855,0.8062015503875969,0.9913793103448276,0.35947712418300654,0.7453769559032718,0.16269841269841268,0.35602094240837695,0.4652278177458033,0.08,-0.2692307692307693,-0.07258064516129033,0.6568627450980391,0.1847826086956522,0.1926605504587156,0.8925438596491229,0.04651162790697675,0.1262135922330097,0.10638297872340426,0.2410714285714286,0.2,0.0,0.21052631578947367,0.33333333333333337,0.25,0.0
Luke Babbitt,0.3494094488188976,0.5630252100840336,0.28632478632478636,0.11486486486486486,0.28125,0.11904761904761904,0.3415178571428572,0.8527131782945736,0.9396551724137931,0.2712418300653595,0.8008534850640113,0.2896825396825397,0.08376963350785341,0.3117505995203837,0.12000000000000001,-0.12179487179487179,0.0,0.7801120448179272,0.02173913043478261,0.01834862385321101,0.8037280701754386,0.04651162790697675,0.1844660194174757,0.14893617021276598,0.044642857142857144,0.15,0.07692307692307693,0.07017543859649122,0.4358974358974359,0.15189873417721517,0.0
Harrison Barnes,0.9196194225721784,0.6554621848739495,0.31196581196581197,0.14864864864864866,0.37499999999999994,0.07142857142857142,0.6294642857142857,0.8217054263565892,0.9568965517241379,0.5326797385620915,0.7695590327169276,0.32539682539682535,0.13438045375218152,0.6067146282973621,0.30666666666666664,-0.12179487179487179,0.008064516129032258,0.6974789915966386,0.3369565217391305,0.3302752293577982,0.944078947368421,0.27906976744186046,0.3689320388349514,0.3546099290780142,0.13392857142857142,0.4,0.07692307692307693,0.22807017543859648,0.4102564102564103,0.6075949367088607,0.0
Matt Barnes,0.583005249343832,0.5476190476190476,0.4615384615384616,0.3716216216216216,0.43749999999999994,0.16666666666666666,0.3303571428571429,0.7906976744186046,0.9396551724137931,0.3366013071895425,0.7311522048364154,0.48809523809523814,0.27399650959860383,0.3741007194244604,0.13333333333333333,-0.038461538461538464,0.04838709677419355,0.676470588235294,0.09782608695652174,0.11009174311926605,0.8629385964912281,0.20930232558139536,0.4077669902912621,0.3687943262411348,0.23214285714285718,0.3,0.15384615384615385,0.24561403508771928,0.6410256410256411,0.22468354430379744,0.0
Will Barton,0.5593832020997376,0.6204481792717086,0.3162393162393163,0.39864864864864863,0.43749999999999994,0.19047619047619047,0.5245535714285715,0.8682170542635659,0.9827586206896551,0.5065359477124183,0.7780938833570413,0.33333333333333337,0.3089005235602094,0.5059952038369304,0.22,0.019230769230769232,0.08064516129032258,0.7114845938375349,0.2608695652173913,0.29357798165137616,0.825657894736842,0.23255813953488372,0.33009708737864074,0.3049645390070922,0.3035714285714286,0.4,0.1923076923076923,0.2807017543859649,0.46153846153846156,0.43354430379746833,0.0
Nicolas Batum,0.8585958005249343,0.5644257703081231,0.39316239316239315,0.5878378378378377,0.5,0.14285714285714285,0.4977678571428572,0.813953488372093,0.9310344827586207,0.5163398692810458,0.7524893314366999,0.4007936507936508,0.48342059336823734,0.5347721822541966,0.30666666666666664,0.07692307692307693,0.16935483870967744,0.6610644257703081,0.3478260869565218,0.3394495412844037,0.9385964912280701,0.13953488372093023,0.5436893203883495,0.4397163120567376,0.5267857142857143,0.55,0.15384615384615385,0.43859649122807015,0.358974358974359,0.4778481012658228,0.0
Aron Baynes,0.38156167979002625,0.7184873949579831,0.6196581196581197,0.09459459459459459,0.21874999999999997,0.4047619047619047,0.3549107142857143,0.8837209302325582,0.9137931034482759,0.42810457516339867,0.8108108108108107,0.6190476190476191,0.06806282722513089,0.33812949640287765,0.2,-0.11538461538461539,0.008064516129032258,0.7184873949579831,0.11956521739130437,0.11926605504587157,0.9210526315789473,0.3488372093023256,0.2912621359223301,0.3120567375886525,0.03571428571428572,0.1,0.1923076923076923,0.12280701754385964,0.5641025641025642,0.1550632911392405,0.0
Kent Bazemore,0.6440288713910761,0.5728291316526609,0.24786324786324787,0.2972972972972973,0.7187499999999999,0.30952380952380953,0.44866071428571436,0.751937984496124,0.9137931034482759,0.3758169934640523,0.7169274537695591,0.25793650793650796,0.24781849912739964,0.4916067146282973,0.14,-0.05128205128205129,0.04838709677419355,0.6624649859943976,0.1739130434782609,0.2110091743119266,0.7763157894736842,0.13953488372093023,0.24271844660194172,0.2269503546099291,0.2142857142857143,0.6,0.2692307692307692,0.2982456140350877,0.5897435897435898,0.3481012658227848,0.0
Bradley Beal,0.8805774278215223,0.6750700280112044,0.18803418803418806,0.3310810810810811,0.46875,0.09523809523809523,0.7299107142857144,0.9069767441860465,0.9655172413793104,0.6568627450980392,0.8591749644381224,0.19841269841269843,0.28272251308900526,0.6354916067146282,0.5666666666666667,0.14102564102564105,0.2258064516129032,0.7927170868347339,0.4021739130434783,0.4036697247706422,0.9046052631578947,0.1627906976744186,0.23300970873786406,0.2198581560283688,0.3125,0.55,0.11538461538461538,0.3508771929824561,0.5641025641025642,0.7310126582278481,0.0
Marco Belinelli,0.5833333333333334,0.6008403361344538,0.2136752136752137,0.277027027027027,0.37499999999999994,0.07142857142857142,0.4910714285714286,0.8527131782945736,0.9655172413793104,0.434640522875817,0.8051209103840684,0.21825396825396826,0.2286212914485166,0.46043165467625896,0.21333333333333335,-0.12179487179487179,0.008064516129032258,0.7170868347338935,0.2173913043478261,0.2110091743119266,0.9791666666666666,0.04651162790697675,0.21359223300970875,0.1702127659574468,0.17857142857142858,0.3,0.038461538461538464,0.15789473684210525,0.3076923076923077,0.3322784810126582,0.0
Patrick Beverley,0.6751968503937008,0.588235294117647,0.39316239316239315,0.4459459459459459,0.7187499999999999,0.14285714285714285,0.33258928571428575,0.8992248062015504,0.9310344827586207,0.42483660130718953,0.7766714082503557,0.41269841269841273,0.3280977312390925,0.33812949640287765,0.35333333333333333,0.14743589743589744,0.1854838709677419,0.7296918767507002,0.11956521739130437,0.12844036697247704,0.8421052631578947,0.3255813953488372,0.4271844660194175,0.4184397163120568,0.37500000000000006,0.75,0.15384615384615385,0.2631578947368421,0.8461538461538461,0.30063291139240506,0.0
Bismack Biyombo,0.588254593175853,0.7394957983193277,0.670940170940171,0.13513513513513511,0.21874999999999997,0.5952380952380952,0.2991071428571429,0.8217054263565892,0.9310344827586207,0.3986928104575163,0.7766714082503557,0.6825396825396826,0.10471204188481675,0.31654676258992803,0.19333333333333333,-0.14102564102564105,-0.008064516129032258,0.7394957983193277,0.16304347826086957,0.2660550458715596,0.5855263157894737,0.4418604651162791,0.4951456310679611,0.49645390070921985,0.08035714285714286,0.15,0.4230769230769231,0.21052631578947367,0.6410256410256411,0.18987341772151897,0.0
Nemanja Bjelica,0.39041994750656167,0.5938375350140055,0.4444444444444445,0.22972972972972971,0.53125,0.21428571428571427,0.38392857142857145,0.813953488372093,0.9568965517241379,0.35947712418300654,0.7482219061166431,0.4761904761904762,0.16753926701570682,0.39328537170263783,0.1,-0.07051282051282053,0.024193548387096774,0.7044817927170868,0.07608695652173914,0.08256880733944955,0.8092105263157894,0.20930232558139536,0.2815533980582524,0.2695035460992908,0.10714285714285715,0.3,0.11538461538461538,0.15789473684210525,0.6153846153846154,0.1962025316455696,0.0
Tarik Black,0.35793963254593175,0.7142857142857142,0.653846153846154,0.11486486486486486,0.40625,0.47619047619047616,0.3816964285714286,0.8837209302325582,0.9568965517241379,0.49019607843137253,0.7965860597439546,0.6825396825396826,0.0924956369982548,0.37649880095923255,0.16,-0.10256410256410257,0.008064516129032258,0.7170868347338935,0.13043478260869565,0.14678899082568808,0.8245614035087719,0.48837209302325585,0.2912621359223301,0.36170212765957444,0.053571428571428575,0.2,0.2692307692307692,0.15789473684210525,0.6666666666666667,0.18037974683544303,0.0
Eric Bledsoe,0.7139107611548556,0.6078431372549019,0.29914529914529914,0.6216216216216215,0.625,0.16666666666666666,0.6830357142857144,0.8604651162790697,0.9655172413793104,0.6699346405228758,0.8008534850640113,0.31746031746031744,0.5427574171029669,0.6738609112709832,0.35333333333333333,0.21153846153846154,0.23387096774193547,0.6792717086834733,0.641304347826087,0.6330275229357798,0.9287280701754386,0.186046511627907,0.3980582524271844,0.3404255319148936,0.5625,0.7,0.1923076923076923,0.5964912280701754,0.6410256410256411,0.6677215189873418,0.0
Bojan Bogdanović,0.6833989501312336,0.6232492997198879,0.27350427350427353,0.17567567567567569,0.25,0.047619047619047616,0.5714285714285715,0.8372093023255814,0.9827586206896551,0.4411764705882353,0.8321479374110953,0.28571428571428575,0.1518324607329843,0.5371702637889687,0.19333333333333333,-0.1858974358974359,-0.04032258064516129,0.7422969187675069,0.29347826086956524,0.27522935779816515,0.9791666666666666,0.11627906976744186,0.2912621359223301,0.24113475177304963,0.125,0.2,0.038461538461538464,0.2807017543859649,0.46153846153846156,0.43354430379746833,0.0
Devin Booker,0.8956692913385826,0.5924369747899159,0.18803418803418806,0.31756756756756754,0.40625,0.09523809523809523,0.6763392857142858,0.7984496124031008,1.0,0.4771241830065359,0.7553342816500712,0.19841269841269843,0.2844677137870855,0.6858513189448441,0.13333333333333333,-0.14743589743589744,-0.016129032258064516,0.6652661064425769,0.5108695652173914,0.5229357798165137,0.912280701754386,0.13953488372093023,0.2524271844660194,0.2269503546099291,0.3035714285714286,0.45,0.11538461538461538,0.543859649122807,0.7948717948717949,0.699367088607595,0.0
Trevor Booker,0.5754593175853019,0.7226890756302521,0.6581196581196582,0.25,0.625,0.19047619047619047,0.4285714285714286,0.813953488372093,0.9224137931034483,0.5130718954248366,0.7880512091038406,0.6825396825396826,0.22513089005235604,0.448441247002398,0.20666666666666667,0.006410256410256411,0.07258064516129033,0.7521008403361344,0.10869565217391305,0.13761467889908258,0.737938596491228,0.46511627906976744,0.5825242718446602,0.5673758865248227,0.16964285714285715,0.55,0.15384615384615385,0.3157894736842105,0.5384615384615385,0.3164556962025316,0.0
Avery Bradley,0.6020341207349081,0.6484593837535013,0.38461538461538464,0.22297297297297294,0.5625,0.07142857142857142,0.5401785714285714,0.813953488372093,0.9310344827586207,0.47058823529411764,0.7795163584637268,0.4007936507936508,0.19197207678883071,0.5251798561151079,0.20666666666666667,-0.032051282051282055,0.0564516129032258,0.7464985994397757,0.13043478260869565,0.15596330275229356,0.8015350877192982,0.27906976744186046,0.47572815533980584,0.43262411347517726,0.19642857142857145,0.6,0.07692307692307693,0.2807017543859649,0.6666666666666667,0.5158227848101266,0.0
Corey Brewer,0.4202755905511811,0.5910364145658263,0.26495726495726496,0.24324324324324323,0.7187499999999999,0.19047619047619047,0.3125,0.7829457364341085,0.9482758620689655,0.2973856209150327,0.6984352773826459,0.28174603174603174,0.18673647469458987,0.34292565947242204,0.08,-0.1730769230769231,-0.016129032258064516,0.645658263305322,0.06521739130434782,0.07339449541284404,0.8059210526315789,0.0930232558139535,0.1553398058252427,0.14184397163120568,0.10714285714285715,0.35,0.07692307692307693,0.12280701754385964,0.4102564102564103,0.14240506329113922,0.0
Malcolm Brogdon,0.6502624671916011,0.6400560224089635,0.23504273504273507,0.5472972972972973,0.6875,0.07142857142857142,0.43973214285714285,0.8604651162790697,0.9568965517241379,0.4869281045751634,0.7894736842105264,0.25,0.4240837696335079,0.4436450839328537,0.2733333333333333,-0.032051282051282055,0.06451612903225806,0.7254901960784313,0.16304347826086957,0.15596330275229356,0.9484649122807017,0.13953488372093023,0.21359223300970875,0.19858156028368792,0.37500000000000006,0.55,0.07692307692307693,0.2631578947368421,0.48717948717948717,0.3227848101265822,0.0
Jaylen Brown,0.43996062992125984,0.6358543417366945,0.34615384615384615,0.16216216216216214,0.40625,0.16666666666666666,0.4241071428571429,0.7906976744186046,0.9482758620689655,0.3366013071895425,0.7667140825035563,0.3611111111111111,0.12565445026178013,0.434052757793765,0.1,-0.25641025641025644,-0.0564516129032258,0.7114845938375349,0.11956521739130437,0.14678899082568808,0.7510964912280702,0.13953488372093023,0.21359223300970875,0.19858156028368792,0.07142857142857144,0.2,0.07692307692307693,0.15789473684210525,0.46153846153846156,0.20886075949367086,0.0
Jimmy Butler,0.9215879265091863,0.6372549019607843,0.35897435897435903,0.5067567567567567,0.8125,0.14285714285714285,0.7276785714285715,0.9534883720930233,0.9137931034482759,0.8202614379084967,0.833570412517781,0.35714285714285715,0.4328097731239093,0.6354916067146282,0.92,0.44230769230769235,0.5080645161290323,0.6890756302521008,0.8369565217391305,0.8165137614678899,0.9484649122807017,0.3953488372093023,0.4368932038834951,0.4397163120567376,0.4910714285714286,0.95,0.15384615384615385,0.3684210526315789,0.38461538461538464,0.7563291139240506,0.0
Kentavious Caldwell-Pope,0.8297244094488189,0.5588235294117646,0.2136752136752137,0.2635135135135135,0.5625,0.047619047619047616,0.46651785714285715,0.8294573643410853,0.9396551724137931,0.41830065359477125,0.7382645803698435,0.21031746031746032,0.19546247818499127,0.46043165467625896,0.3,0.057692307692307696,0.14516129032258066,0.6736694677871148,0.2173913043478261,0.2201834862385321,0.912280701754386,0.1627906976744186,0.24271844660194172,0.23404255319148937,0.22321428571428573,0.6,0.07692307692307693,0.1929824561403509,0.4102564102564103,0.43670886075949367,0.0
Clint Capela,0.5088582677165354,0.9005602240896358,0.6965811965811967,0.12837837837837837,0.34375,0.5714285714285714,0.5647321428571429,0.9457364341085271,0.9137931034482759,0.6993464052287581,0.907539118065434,0.7341269841269842,0.11692844677137872,0.4772182254196642,0.39333333333333337,0.057692307692307696,0.08870967741935484,0.9005602240896358,0.15217391304347827,0.24770642201834864,0.5822368421052632,0.6279069767441862,0.5242718446601942,0.5744680851063829,0.08928571428571429,0.25,0.4615384615384615,0.22807017543859648,0.717948717948718,0.39873417721518983,0.0
DeMarre Carroll,0.6174540682414699,0.5602240896358543,0.3162393162393163,0.13513513513513511,0.6875,0.16666666666666666,0.38392857142857145,0.8527131782945736,0.9310344827586207,0.3888888888888889,0.7539118065433855,0.3293650793650794,0.09947643979057592,0.3741007194244604,0.2533333333333333,0.06410256410256411,0.1129032258064516,0.6988795518207283,0.13043478260869565,0.14678899082568808,0.8344298245614034,0.20930232558139536,0.2815533980582524,0.2695035460992908,0.08928571428571429,0.55,0.15384615384615385,0.14035087719298245,0.5128205128205129,0.28164556962025317,0.0
Vince Carter,0.5902230971128609,0.5518207282913165,0.28205128205128205,0.25675675675675674,0.53125,0.23809523809523808,0.37723214285714285,0.8682170542635659,0.9310344827586207,0.38235294117647056,0.7709815078236132,0.28571428571428575,0.2006980802792321,0.35731414868105515,0.26666666666666666,0.06410256410256411,0.1129032258064516,0.7114845938375349,0.13043478260869565,0.14678899082568808,0.8388157894736842,0.11627906976744186,0.2524271844660194,0.2198581560283688,0.16071428571428573,0.4,0.1923076923076923,0.12280701754385964,0.5641025641025642,0.2531645569620253,0.0
Willie Cauley-Stein,0.46620734908136485,0.7422969187675069,0.5170940170940171,0.18918918918918917,0.5937499999999999,0.38095238095238093,0.4866071428571429,0.8449612403100775,0.9396551724137931,0.5326797385620915,0.7937411095305832,0.5476190476190477,0.16404886561954626,0.47242206235011985,0.19333333333333333,-0.07692307692307693,0.024193548387096774,0.7422969187675069,0.14130434782608697,0.18348623853211007,0.7335526315789473,0.2558139534883721,0.33009708737864074,0.3191489361702128,0.09821428571428573,0.35,0.23076923076923075,0.15789473684210525,0.5128205128205129,0.2563291139240506,0.0
Tyson Chandler,0.4258530183727034,0.9397759103641454,0.8504273504273504,0.07432432432432433,0.37499999999999994,0.21428571428571427,0.32589285714285715,1.0,0.9396551724137931,0.542483660130719,1.0,0.8968253968253969,0.05759162303664921,0.26858513189448435,0.2733333333333333,-0.019230769230769232,0.04032258064516129,0.9397759103641454,0.20652173913043478,0.23853211009174313,0.8048245614035089,0.7674418604651163,0.7961165048543688,0.8156028368794327,0.053571428571428575,0.35,0.1923076923076923,0.24561403508771928,0.6923076923076924,0.26582278481012656,0.0
Wilson Chandler,0.7208005249343832,0.645658263305322,0.4358974358974359,0.20945945945945946,0.34375,0.16666666666666666,0.5535714285714286,0.8449612403100775,0.9741379310344828,0.4869281045751634,0.77524893314367,0.4603174603174603,0.1710296684118674,0.52757793764988,0.23333333333333334,-0.057692307692307696,0.04838709677419355,0.7282913165266106,0.2173913043478261,0.24770642201834864,0.7971491228070174,0.3488372093023256,0.48543689320388345,0.46099290780141844,0.17857142857142858,0.35,0.15384615384615385,0.2807017543859649,0.6153846153846154,0.4968354430379746,0.0
Marquese Chriss,0.5718503937007874,0.6288515406162465,0.41025641025641024,0.10810810810810811,0.5625,0.45238095238095233,0.46205357142857145,0.7906976744186046,0.9482758620689655,0.4019607843137255,0.7524893314366999,0.4285714285714286,0.09075043630017453,0.47242206235011985,0.12000000000000001,-0.10256410256410257,0.016129032258064516,0.7086834733893557,0.15217391304347827,0.2018348623853211,0.6842105263157895,0.27906976744186046,0.30097087378640774,0.29787234042553196,0.0625,0.4,0.34615384615384615,0.22807017543859648,0.8205128205128206,0.29113924050632906,0.0
Ian Clark,0.37303149606299213,0.6820728291316527,0.21794871794871795,0.25675675675675674,0.53125,0.07142857142857142,0.4977678571428572,0.8372093023255814,0.9310344827586207,0.42810457516339867,0.817923186344239,0.23015873015873015,0.19546247818499127,0.4676258992805755,0.15333333333333332,-0.12820512820512822,0.0,0.7815126050420166,0.06521739130434782,0.07339449541284404,0.8322368421052632,0.06976744186046512,0.1262135922330097,0.11347517730496455,0.10714285714285715,0.25,0.038461538461538464,0.12280701754385964,0.25641025641025644,0.2151898734177215,0.0
Jordan Clarkson,0.7864173228346457,0.6232492997198879,0.2136752136752137,0.2905405405405405,0.5625,0.047619047619047616,0.546875,0.7906976744186046,0.9913793103448276,0.4313725490196078,0.7482219061166431,0.2222222222222222,0.25130890052356025,0.5587529976019184,0.08,-0.1730769230769231,-0.03225806451612903,0.7002801120448179,0.1739130434782609,0.18348623853211007,0.8749999999999999,0.13953488372093023,0.23300970873786406,0.2127659574468085,0.23214285714285718,0.55,0.038461538461538464,0.3508771929824561,0.46153846153846156,0.4651898734177215,0.0
Darren Collison,0.6768372703412073,0.6666666666666666,0.15811965811965814,0.5202702702702703,0.5,0.047619047619047616,0.4933035714285715,0.875968992248062,0.9827586206896551,0.5,0.8108108108108107,0.17063492063492064,0.42757417102966844,0.4748201438848921,0.26,-0.09615384615384616,0.024193548387096774,0.738095238095238,0.23913043478260873,0.2293577981651376,0.9429824561403508,0.06976744186046512,0.1844660194174757,0.15602836879432624,0.4107142857142857,0.5,0.038461538461538464,0.2982456140350877,0.46153846153846156,0.4177215189873417,0.0
Mike Conley,0.7519685039370079,0.6442577030812324,0.23504273504273507,0.6621621621621622,0.65625,0.09523809523809523,0.7165178571428572,0.937984496124031,0.9310344827586207,0.7581699346405228,0.8591749644381224,0.2380952380952381,0.6020942408376964,0.6306954436450839,0.6666666666666666,0.3653846153846154,0.3629032258064516,0.7633053221288515,0.5,0.4862385321100917,0.9418859649122808,0.0930232558139535,0.2912621359223301,0.24822695035460993,0.5625,0.65,0.11538461538461538,0.40350877192982454,0.46153846153846156,0.6487341772151899,0.0
DeMarcus Cousins,0.8087270341207349,0.6330532212885154,0.6923076923076923,0.45945945945945943,0.625,0.45238095238095233,0.8839285714285715,0.8294573643410853,0.9051724137931034,0.8431372549019608,0.7994310099573259,0.7222222222222222,0.4502617801047121,0.8752997601918464,0.5066666666666666,0.4230769230769231,0.42741935483870963,0.6974789915966386,0.782608695652174,0.8532110091743119,0.8464912280701754,0.48837209302325585,0.8640776699029126,0.7801418439716312,0.4107142857142857,0.7,0.5,0.6491228070175439,1.0,0.8544303797468354,0.0
Robert Covington,0.6952099737532809,0.5588235294117646,0.4273504273504274,0.15540540540540537,0.9062499999999999,0.38095238095238093,0.44419642857142855,0.7751937984496124,0.9051724137931034,0.4313725490196078,0.7596017069701281,0.44841269841269843,0.13089005235602094,0.46043165467625896,0.20666666666666667,0.08974358974358974,0.14516129032258066,0.6890756302521008,0.2282608695652174,0.23853211009174313,0.9013157894736843,0.3255813953488372,0.4951456310679611,0.46099290780141844,0.13392857142857142,0.95,0.3846153846153846,0.3508771929824561,0.7692307692307693,0.40822784810126583,0.0
Allen Crabbe,0.739501312335958,0.6554621848739495,0.2136752136752137,0.14189189189189189,0.37499999999999994,0.09523809523809523,0.4151785714285715,0.9069767441860465,0.9827586206896551,0.3790849673202614,0.8563300142247511,0.2222222222222222,0.10645724258289703,0.35731414868105515,0.28,-0.06410256410256411,0.04838709677419355,0.8011204481792717,0.14130434782608697,0.14678899082568808,0.9287280701754386,0.04651162790697675,0.2524271844660194,0.20567375886524822,0.10714285714285715,0.35,0.11538461538461538,0.14035087719298245,0.5641025641025642,0.33860759493670883,0.0
